ID,N,M,fre,cond_coarse
13,512,62,3.247692e-01,1.601807e+16
13,512,63,9.267573e-01,3.538785e+16
13,512,64,7.188823e-02,2.053994e+17
14,512,16,1.665669e-08,3.529327e+09
14,512,17,1.861849e-02,4.191163e+15
14,512,18,2.641485e-08,1.918844e+09
14,512,19,3.415044e-03,1.364536e+15
14,512,20,1.040584e-07,1.996188e+09
14,512,21,1.024494e-02,2.738591e+15
14,512,22,1.550696e-08,2.264533e+09
14,512,23,3.174583e-02,6.018943e+15
14,512,24,1.323315e-08,2.067980e+09
14,512,25,7.443734e-03,5.274356e+15
14,512,26,1.900905e-08,3.067283e+09
14,512,27,3.404020e-03,5.596924e+14
14,512,28,1.146574e-07,1.800997e+09
14,512,29,5.773620e-04,1.702400e+15
14,512,30,7.693257e-08,3.291902e+09
14,512,31,1.579515e-02,5.658833e+15
14,512,32,1.521067e-08,1.437343e+09
14,512,33,4.101941e-01,4.858428e+16
14,512,34,5.930468e-08,1.726207e+09
14,512,35,6.618792e-02,3.591082e+15
14,512,36,4.060721e-09,1.422609e+09
14,512,37,1.224723e-02,1.647987e+15
14,512,38,7.091093e-08,3.046781e+09
14,512,39,3.622442e-02,2.584371e+15
14,512,40,1.193736e-07,1.209839e+09
14,512,41,2.746103e-02,6.436861e+15
14,512,42,1.075445e-07,1.552057e+09
14,512,43,2.261816e-02,6.059563e+14
14,512,44,9.397215e-08,1.381623e+09
14,512,45,1.006936e-03,6.235321e+13
14,512,46,1.057108e-07,1.383001e+09
14,512,47,3.526059e-04,2.530361e+13
14,512,48,8.615772e-09,1.280250e+09
14,512,49,2.290923e-02,9.117505e+14
14,512,50,4.069554e-08,7.385427e+09
14,512,51,5.001811e-02,5.760325e+15
14,512,52,2.902637e-08,1.172847e+09
14,512,53,2.703004e-02,5.931502e+14
14,512,54,8.069941e-08,1.071678e+09
14,512,55,7.374640e-03,1.940639e+15
14,512,56,1.323087e-07,1.526656e+09
14,512,57,2.479638e-04,1.736996e+14
14,512,58,2.367750e-08,1.022923e+09
14,512,59,1.922982e-05,2.800540e+13
14,512,60,1.952567e-08,1.125089e+09
14,512,61,2.375202e-04,1.935437e+13
14,512,62,1.287699e-07,6.136213e+09
14,512,63,4.568212e-05,2.028110e+13
14,512,64,1.422119e-08,5.128119e+08
15,512,16,4.335085e-05,1.827520e+13
15,512,17,inf,inf
15,512,18,1.574128e-04,1.433856e+13
15,512,19,inf,inf
15,512,20,2.003458e-04,4.492914e+12
15,512,21,inf,inf
15,512,22,2.251905e-04,6.350752e+12
15,512,23,inf,inf
15,512,24,5.109532e-05,1.889375e+13
15,512,25,inf,inf
15,512,26,8.822648e-05,7.034406e+12
15,512,27,inf,inf
15,512,28,3.395970e-05,8.086523e+12
15,512,29,inf,inf
15,512,30,2.036585e-05,1.565106e+13
15,512,31,inf,inf
15,512,32,1.538282e-04,1.441912e+13
15,512,33,inf,inf
15,512,34,1.063659e-04,1.824728e+12
15,512,35,inf,inf
15,512,36,1.262875e-05,1.151895e+13
15,512,37,inf,inf
15,512,38,1.608508e-04,3.281052e+13
15,512,39,inf,inf
15,512,40,1.180766e-04,1.393284e+12
15,512,41,inf,inf
15,512,42,1.547376e-05,1.392299e+13
15,512,43,inf,inf
15,512,44,1.235063e-04,4.730437e+12
15,512,45,inf,inf
15,512,46,1.028409e-05,3.907332e+12
15,512,47,inf,inf
15,512,48,2.953168e-04,1.413573e+13
15,512,49,5.215745e+05,inf
15,512,50,1.935667e-04,7.298584e+12
15,512,51,4.716644e+06,inf
15,512,52,7.055195e-05,5.623893e+12
15,512,53,3.864816e+08,inf
15,512,54,4.925219e-05,1.161413e+13
15,512,55,inf,inf
15,512,56,1.390579e-04,1.475336e+12
15,512,57,inf,inf
15,512,58,9.157761e-05,1.287457e+12
15,512,59,2.145921e+08,inf
15,512,60,1.328324e-04,1.876332e+12
15,512,61,3.474013e+07,inf
15,512,62,4.030456e-05,2.582461e+13
15,512,63,inf,inf
15,512,64,1.718782e-04,1.568403e+13
16,512,16,3.354699e-15,4.133606e+01
16,512,17,1.630778e-08,5.540822e+08
16,512,18,2.150550e-15,3.751183e+01
16,512,19,2.056957e-08,4.309741e+08
16,512,20,1.495348e-15,3.368658e+01
16,512,21,1.114199e-08,3.601815e+08
16,512,22,2.740852e-15,3.113566e+01
16,512,23,1.872158e-08,3.022594e+08
16,512,24,2.658182e-15,2.858396e+01
16,512,25,2.139032e-08,2.539897e+08
16,512,26,2.420076e-15,2.603124e+01
16,512,27,1.144168e-08,2.131442e+08
16,512,28,2.619344e-15,2.475440e+01
16,512,29,6.810450e-09,1.979937e+08
16,512,30,1.468878e-15,2.347717e+01
16,512,31,6.419928e-09,1.662553e+08
16,512,32,2.656357e-15,2.092126e+01
16,512,33,8.460386e-09,1.793625e+08
16,512,34,1.745359e-15,2.092126e+01
16,512,35,6.542410e-09,1.303949e+08
16,512,36,2.193092e-15,1.964240e+01
16,512,37,8.229464e-09,1.124033e+08
16,512,38,1.784687e-15,1.836276e+01
16,512,39,1.119575e-08,5.346006e+08
16,512,40,2.960068e-15,1.708217e+01
16,512,41,4.654400e-09,9.697336e+07
16,512,42,2.080468e-15,1.708218e+01
16,512,43,9.749518e-09,8.165001e+07
16,512,44,3.357396e-15,1.580042e+01
16,512,45,6.056065e-09,1.349396e+08
16,512,46,2.206343e-15,1.580042e+01
16,512,47,7.549703e-09,7.226010e+07
16,512,48,3.536615e-15,1.451719e+01
16,512,49,4.248032e-09,6.924926e+07
16,512,50,2.107890e-15,1.451719e+01
16,512,51,1.362539e-08,6.647929e+07
16,512,52,2.876902e-15,1.323205e+01
16,512,53,5.960745e-09,6.620767e+07
16,512,54,2.290139e-15,1.323205e+01
16,512,55,4.902892e-09,1.177482e+08
16,512,56,3.685375e-15,1.323205e+01
16,512,57,5.121448e-09,4.942932e+07
16,512,58,2.471158e-15,1.194443e+01
16,512,59,4.223047e-09,4.772486e+07
16,512,60,2.501161e-15,1.194443e+01
16,512,61,3.670737e-09,4.613403e+07
16,512,62,1.353026e-15,1.194443e+01
16,512,63,3.348828e-09,4.464583e+07
16,512,64,3.446309e-15,1.065343e+01
17,512,16,1.160333e-16,1.000000e+00
17,512,17,6.757046e-03,1.000000e+00
17,512,18,1.160207e-16,1.000000e+00
17,512,19,1.161465e-16,1.000000e+00
17,512,20,1.170824e-16,1.000000e+00
17,512,21,1.180393e-16,1.000000e+00
17,512,22,1.159463e-16,1.000000e+00
17,512,23,1.172493e-16,1.000000e+00
17,512,24,1.175306e-16,1.000000e+00
17,512,25,1.174577e-16,1.000000e+00
17,512,26,1.151340e-16,1.000000e+00
17,512,27,1.155243e-16,1.000000e+00
17,512,28,1.149746e-16,1.000000e+00
17,512,29,1.135190e-16,1.000000e+00
17,512,30,6.757046e-03,1.000000e+00
17,512,31,1.156955e-16,1.000000e+00
17,512,32,1.168314e-16,1.000000e+00
17,512,33,1.168314e-16,1.000000e+00
17,512,34,6.757046e-03,1.000000e+00
17,512,35,1.154840e-16,1.000000e+00
17,512,36,1.150065e-16,1.000000e+00
17,512,37,1.172467e-16,1.000000e+00
17,512,38,1.169883e-16,1.000000e+00
17,512,39,1.153462e-16,1.000000e+00
17,512,40,1.160754e-16,1.000000e+00
17,512,41,1.148043e-16,1.000000e+00
17,512,42,1.183703e-16,1.000000e+00
17,512,43,1.160754e-16,1.000000e+00
17,512,44,1.157352e-16,1.000000e+00
17,512,45,1.163680e-16,1.000000e+00
17,512,46,1.160754e-16,1.000000e+00
17,512,47,1.158645e-16,1.000000e+00
17,512,48,1.158645e-16,1.000000e+00
17,512,49,1.162438e-16,1.000000e+00
17,512,50,1.172493e-16,1.000000e+00
17,512,51,6.757046e-03,1.000000e+00
17,512,52,1.166534e-16,1.000000e+00
17,512,53,1.168733e-16,1.000000e+00
17,512,54,1.155243e-16,1.000000e+00
17,512,55,1.163700e-16,1.000000e+00
17,512,56,1.160333e-16,1.000000e+00
17,512,57,1.143668e-16,1.000000e+00
17,512,58,1.136481e-16,1.000000e+00
17,512,59,1.158645e-16,1.000000e+00
17,512,60,1.160333e-16,1.000000e+00
17,512,61,1.166743e-16,1.000000e+00
17,512,62,1.175410e-16,1.000000e+00
17,512,63,1.156955e-16,1.000000e+00
17,512,64,1.163280e-16,1.000000e+00
18,512,16,1.079032e-16,1.732051e+00
18,512,17,6.757046e-03,2.133069e+00
18,512,18,1.003515e-16,1.732051e+00
18,512,19,9.818038e-17,1.732051e+00
18,512,20,1.025996e-16,1.732051e+00
18,512,21,9.732742e-17,1.732051e+00
18,512,22,9.802536e-17,1.732061e+00
18,512,23,1.038818e-16,1.732061e+00
18,512,24,1.039200e-16,1.732051e+00
18,512,25,9.914401e-17,1.732051e+00
18,512,26,1.017680e-16,1.732051e+00
18,512,27,1.076387e-16,1.732051e+00
18,512,28,9.909852e-17,1.732051e+00
18,512,29,9.709472e-17,1.732051e+00
18,512,30,6.757046e-03,2.133069e+00
18,512,31,9.701912e-17,1.732051e+00
18,512,32,9.551070e-17,1.732051e+00
18,512,33,9.873384e-17,1.732051e+00
18,512,34,6.757046e-03,2.133069e+00
18,512,35,9.440000e-17,1.732051e+00
18,512,36,9.772551e-17,1.732051e+00
18,512,37,9.926804e-17,1.732051e+00
18,512,38,9.338334e-17,1.732051e+00
18,512,39,9.128511e-17,1.732198e+00
18,512,40,9.418278e-17,1.732051e+00
18,512,41,9.567699e-17,1.732051e+00
18,512,42,8.782373e-17,1.732051e+00
18,512,43,1.033034e-16,1.732051e+00
18,512,44,9.453914e-17,1.732051e+00
18,512,45,9.956247e-17,1.732051e+00
18,512,46,9.993713e-17,1.732061e+00
18,512,47,9.162939e-17,1.732051e+00
18,512,48,9.655166e-17,1.732051e+00
18,512,49,9.185265e-17,1.732051e+00
18,512,50,9.615825e-17,1.732051e+00
18,512,51,6.757046e-03,2.133069e+00
18,512,52,9.733371e-17,1.732051e+00
18,512,53,9.706559e-17,1.732051e+00
18,512,54,9.364160e-17,1.732051e+00
18,512,55,9.758073e-17,1.732051e+00
18,512,56,9.376313e-17,1.732051e+00
18,512,57,9.275350e-17,1.732051e+00
18,512,58,9.410159e-17,1.732051e+00
18,512,59,9.122146e-17,1.732051e+00
18,512,60,9.026809e-17,1.732051e+00
18,512,61,9.495536e-17,1.732051e+00
18,512,62,9.632342e-17,1.732051e+00
18,512,63,9.308250e-17,1.732051e+00
18,512,64,9.228099e-17,1.732051e+00
19,512,16,1.164855e-16,1.027486e+00
19,512,17,6.757046e-03,1.081999e+00
19,512,18,1.153727e-16,1.027486e+00
19,512,19,1.173386e-16,1.027486e+00
19,512,20,1.178404e-16,1.027486e+00
19,512,21,1.115412e-16,1.027486e+00
19,512,22,1.212989e-16,1.027487e+00
19,512,23,1.134489e-16,1.027487e+00
19,512,24,1.164777e-16,1.027486e+00
19,512,25,1.206875e-16,1.027486e+00
19,512,26,1.140328e-16,1.027486e+00
19,512,27,1.147350e-16,1.027486e+00
19,512,28,1.095390e-16,1.027486e+00
19,512,29,1.127787e-16,1.027486e+00
19,512,30,6.757046e-03,1.081999e+00
19,512,31,1.108760e-16,1.027486e+00
19,512,32,1.073543e-16,1.027486e+00
19,512,33,1.172415e-16,1.027486e+00
19,512,34,6.757046e-03,1.081999e+00
19,512,35,1.094748e-16,1.027486e+00
19,512,36,1.103565e-16,1.027486e+00
19,512,37,1.091728e-16,1.027486e+00
19,512,38,1.136569e-16,1.027486e+00
19,512,39,1.109311e-16,1.028258e+00
19,512,40,1.094217e-16,1.027486e+00
19,512,41,1.075023e-16,1.027486e+00
19,512,42,1.081346e-16,1.027486e+00
19,512,43,1.144503e-16,1.027486e+00
19,512,44,1.124855e-16,1.027486e+00
19,512,45,1.106552e-16,1.027486e+00
19,512,46,1.056349e-16,1.027487e+00
19,512,47,1.121753e-16,1.027486e+00
19,512,48,1.092847e-16,1.027486e+00
19,512,49,1.098790e-16,1.027486e+00
19,512,50,1.115138e-16,1.027486e+00
19,512,51,6.757046e-03,1.081999e+00
19,512,52,1.040758e-16,1.027486e+00
19,512,53,1.021428e-16,1.027486e+00
19,512,54,1.073914e-16,1.027486e+00
19,512,55,1.133384e-16,1.027486e+00
19,512,56,1.097425e-16,1.027486e+00
19,512,57,1.072204e-16,1.027486e+00
19,512,58,1.117329e-16,1.027486e+00
19,512,59,1.111184e-16,1.027486e+00
19,512,60,1.085775e-16,1.027486e+00
19,512,61,1.083210e-16,1.027486e+00
19,512,62,1.070492e-16,1.027486e+00
19,512,63,1.054263e-16,1.027486e+00
19,512,64,1.058430e-16,1.027486e+00
20,512,16,1.064830e-16,1.719502e+00
20,512,17,6.757046e-03,1.651526e+00
20,512,18,1.089710e-16,1.719385e+00
20,512,19,1.064888e-16,1.731927e+00
20,512,20,1.020080e-16,1.704730e+00
20,512,21,1.069271e-16,1.694990e+00
20,512,22,1.039759e-16,1.663192e+00
20,512,23,1.024327e-16,1.601081e+00
20,512,24,1.011986e-16,1.675770e+00
20,512,25,1.100492e-16,1.660560e+00
20,512,26,1.113444e-16,1.742774e+00
20,512,27,1.108153e-16,1.726655e+00
20,512,28,1.079401e-16,1.562904e+00
20,512,29,1.064974e-16,1.737985e+00
20,512,30,6.757046e-03,1.683374e+00
20,512,31,1.043105e-16,1.597301e+00
20,512,32,1.120096e-16,1.698919e+00
20,512,33,1.097210e-16,1.683727e+00
20,512,34,6.757046e-03,1.576893e+00
20,512,35,1.011775e-16,1.661964e+00
20,512,36,1.058669e-16,1.645465e+00
20,512,37,1.108353e-16,1.638034e+00
20,512,38,1.069785e-16,1.708332e+00
20,512,39,1.088987e-16,1.750143e+00
20,512,40,1.015454e-16,1.577878e+00
20,512,41,1.045067e-16,1.538368e+00
20,512,42,1.065576e-16,1.694990e+00
20,512,43,1.038965e-16,1.629068e+00
20,512,44,1.076508e-16,1.633813e+00
20,512,45,1.120144e-16,1.535576e+00
20,512,46,1.068584e-16,1.601081e+00
20,512,47,1.071384e-16,1.729616e+00
20,512,48,1.079429e-16,1.675770e+00
20,512,49,1.097934e-16,1.423793e+00
20,512,50,1.085951e-16,1.660560e+00
20,512,51,6.757046e-03,1.623227e+00
20,512,52,1.082257e-16,1.707015e+00
20,512,53,1.053168e-16,1.636433e+00
20,512,54,1.071463e-16,1.645465e+00
20,512,55,1.063537e-16,1.672188e+00
20,512,56,1.055343e-16,1.533305e+00
20,512,57,1.024297e-16,1.731927e+00
20,512,58,1.058928e-16,1.737985e+00
20,512,59,1.092015e-16,1.692184e+00
20,512,60,1.034276e-16,1.574295e+00
20,512,61,1.061898e-16,1.657698e+00
20,512,62,1.062157e-16,1.593363e+00
20,512,63,1.080533e-16,1.521111e+00
20,512,64,1.108243e-16,1.698919e+00
