ID,N,lim_lo,lim_hi,fre,cond_coarse
1,2048,26,55,6.533254e-15,1.115265e+03
1,2048,26,56,7.106206e-15,5.726514e+02
1,2048,26,57,7.297184e-15,5.726514e+02
1,2048,26,58,7.554222e-15,5.742514e+02
1,2048,26,59,9.952065e-15,5.737681e+02
1,2048,26,60,1.029192e-14,2.809331e+02
1,2048,26,61,1.079321e-14,2.004401e+02
1,2048,26,62,1.079321e-14,2.004401e+02
1,2048,26,63,1.079321e-14,2.004401e+02
1,2048,26,64,1.088173e-14,1.395134e+03
1,2048,26,65,1.088173e-14,1.395134e+03
1,2048,26,66,1.088173e-14,1.395134e+03
1,2048,26,67,1.039362e-14,5.860800e+02
1,2048,26,68,1.034346e-14,5.860800e+02
1,2048,26,69,1.034346e-14,5.860800e+02
1,2048,26,70,7.329829e-15,7.531624e+02
1,2048,26,71,7.329829e-15,7.531624e+02
1,2048,26,72,7.117099e-15,7.531624e+02
1,2048,27,33,8.594559e-15,2.697452e+02
1,2048,27,34,7.377509e-15,2.008386e+03
1,2048,27,35,5.957418e-15,1.829450e+03
1,2048,27,36,7.688290e-15,7.212134e+02
1,2048,27,37,8.347645e-15,3.575119e+02
1,2048,27,38,9.389851e-15,6.932808e+02
1,2048,27,39,1.063740e-14,6.257163e+02
1,2048,27,40,1.634207e-14,6.938731e+02
1,2048,27,41,1.207959e-14,1.027762e+03
1,2048,27,42,9.383241e-15,8.185842e+02
1,2048,27,43,9.383241e-15,8.185842e+02
1,2048,27,44,1.141432e-14,5.726725e+02
1,2048,27,45,1.175969e-14,7.654594e+02
1,2048,27,46,8.289983e-15,8.185691e+02
1,2048,27,47,1.116939e-14,8.185691e+02
1,2048,27,48,1.031737e-14,7.607958e+02
1,2048,27,49,9.776340e-15,7.607958e+02
1,2048,27,50,1.351095e-14,1.968900e+03
1,2048,27,51,1.170050e-14,1.911900e+03
1,2048,27,52,1.170050e-14,1.911900e+03
1,2048,27,53,6.043396e-15,5.726514e+02
1,2048,27,54,6.769482e-15,5.726514e+02
1,2048,27,55,6.804699e-15,5.726514e+02
1,2048,27,56,6.804699e-15,5.726514e+02
1,2048,27,57,7.306770e-15,5.726514e+02
1,2048,27,58,7.806180e-15,2.809331e+02
1,2048,27,59,1.039483e-14,3.344996e+02
1,2048,27,60,9.842474e-15,2.809331e+02
1,2048,27,61,1.052160e-14,2.199606e+02
1,2048,27,62,7.774396e-15,7.531902e+02
1,2048,27,63,8.244238e-15,7.531624e+02
1,2048,27,64,7.709040e-15,1.395134e+03
1,2048,27,65,6.582841e-15,7.531624e+02
1,2048,27,66,6.582841e-15,7.531624e+02
1,2048,27,67,6.582841e-15,7.531624e+02
1,2048,27,68,6.582841e-15,7.531624e+02
1,2048,27,69,8.339451e-15,8.229544e+02
1,2048,27,70,6.589542e-15,7.531624e+02
1,2048,27,71,6.589542e-15,7.531624e+02
1,2048,27,72,6.786997e-15,7.531624e+02
1,2048,28,34,8.662949e-15,1.403398e+03
1,2048,28,35,2.582757e-14,4.396428e+03
1,2048,28,36,1.049158e-14,2.414483e+02
1,2048,28,37,1.112270e-14,3.173252e+02
1,2048,28,38,1.079596e-14,1.298669e+03
1,2048,28,39,1.022549e-14,1.298669e+03
1,2048,28,40,1.741884e-14,3.500343e+02
1,2048,28,41,1.182638e-14,5.085591e+02
1,2048,28,42,8.735367e-15,1.096454e+03
1,2048,28,43,8.437255e-15,9.267211e+02
