ID,N,M,fre,cond_coarse
13,2048,35,1.619078e+00,2.030920e+17
13,2048,36,1.484618e+01,1.307520e+18
13,2048,37,1.621868e+00,1.235873e+17
13,2048,38,4.785027e+00,5.802533e+16
13,2048,39,4.966861e+00,6.682163e+16
13,2048,40,2.877828e+00,8.355055e+16
13,2048,41,1.617008e+00,5.380679e+16
13,2048,42,1.606431e+01,7.377968e+17
13,2048,43,3.874106e+00,7.500288e+16
13,2048,44,1.995964e+00,2.139028e+17
13,2048,45,1.124045e+00,1.124708e+17
13,2048,46,3.423000e+01,7.486541e+16
13,2048,47,2.600643e+01,2.415236e+16
13,2048,48,1.362649e+00,2.662102e+17
13,2048,49,1.675896e+00,2.714709e+16
13,2048,50,4.217254e+00,7.224171e+16
13,2048,51,1.666132e+00,2.465345e+16
13,2048,52,8.352253e+00,5.817160e+16
13,2048,53,7.024781e+00,inf
13,2048,54,5.091201e+00,1.176271e+17
13,2048,55,3.730258e+00,7.764668e+16
13,2048,56,8.098106e+00,4.425375e+17
13,2048,57,8.125596e-01,3.547732e+16
13,2048,58,5.229264e+00,2.125101e+16
13,2048,59,4.420627e+00,8.641102e+16
13,2048,60,1.298916e+01,4.261041e+16
13,2048,61,4.212649e+00,8.609161e+16
13,2048,62,3.114553e+00,1.249073e+17
13,2048,63,1.803246e+00,5.091626e+16
13,2048,64,1.257654e+00,8.325596e+16
14,2048,16,1.873883e+02,2.159611e+19
14,2048,17,5.983444e+07,6.110032e+20
14,2048,18,1.026260e+02,1.744727e+19
14,2048,19,7.152095e+06,4.513586e+21
14,2048,20,1.585291e+02,6.446705e+19
14,2048,21,1.517079e+08,3.426608e+22
14,2048,22,7.835829e+01,3.271696e+17
14,2048,23,7.813037e+07,1.129411e+21
14,2048,24,9.413039e+01,3.323252e+18
14,2048,25,4.906972e+08,1.086957e+23
14,2048,26,1.263745e+02,6.321159e+18
14,2048,27,1.880488e+08,1.860401e+21
14,2048,28,1.419622e+02,1.969121e+19
14,2048,29,7.567753e+06,3.235512e+22
14,2048,30,1.059101e+02,2.198503e+20
14,2048,31,2.130018e+05,1.352512e+24
14,2048,32,1.984748e+02,1.385219e+19
14,2048,33,2.468422e+07,1.693327e+22
14,2048,34,9.779515e+01,1.156143e+19
14,2048,35,9.845978e+07,3.062750e+22
14,2048,36,1.038447e+02,1.410532e+19
14,2048,37,4.245277e+08,5.007633e+20
14,2048,38,1.236682e+02,3.755302e+18
14,2048,39,1.002223e+07,2.833389e+25
14,2048,40,1.591143e+02,1.605704e+19
14,2048,41,6.498488e+07,6.265615e+21
14,2048,42,3.386558e+01,1.765354e+19
14,2048,43,9.802245e+07,3.266409e+21
14,2048,44,7.998565e+01,2.273004e+17
14,2048,45,1.907849e+07,7.467350e+21
14,2048,46,1.972936e+02,1.723276e+18
14,2048,47,5.722984e+05,4.618651e+24
14,2048,48,1.387194e+02,2.427422e+19
14,2048,49,1.769143e+07,1.610944e+21
14,2048,50,9.911966e+01,1.083680e+17
14,2048,51,1.635365e+07,6.764478e+21
14,2048,52,1.214924e+02,6.064309e+18
14,2048,53,1.275612e+06,6.639915e+23
14,2048,54,2.180564e+02,1.963568e+16
14,2048,55,1.639807e+08,8.037958e+22
14,2048,56,2.210363e+02,6.317371e+18
14,2048,57,2.371368e+06,5.230976e+18
14,2048,58,1.278637e+02,1.185497e+17
14,2048,59,6.770385e+06,1.180091e+19
14,2048,60,9.726292e+01,4.139782e+19
14,2048,61,2.811514e+06,2.060493e+23
14,2048,62,1.426803e+02,2.181803e+17
14,2048,63,9.483239e+03,9.385898e+19
14,2048,64,1.955566e+02,1.612565e+17
15,2048,16,1.626560e+04,1.397480e+19
15,2048,17,inf,inf
15,2048,18,2.946792e+04,5.635064e+17
15,2048,19,inf,inf
15,2048,20,3.395647e+04,5.190738e+17
15,2048,21,inf,inf
15,2048,22,1.858352e+04,1.164554e+19
15,2048,23,inf,inf
15,2048,24,2.433465e+04,1.144892e+18
15,2048,25,inf,inf
15,2048,26,5.064171e+03,4.498342e+19
15,2048,27,inf,inf
15,2048,28,8.563904e+03,2.938171e+19
15,2048,29,inf,inf
15,2048,30,3.188496e+04,1.266154e+20
15,2048,31,inf,inf
15,2048,32,2.606088e+04,3.549215e+18
15,2048,33,inf,inf
15,2048,34,1.625720e+04,1.153602e+18
15,2048,35,inf,inf
15,2048,36,4.261784e+04,3.777535e+17
15,2048,37,inf,inf
15,2048,38,4.696106e+03,1.053085e+20
15,2048,39,inf,inf
15,2048,40,2.318635e+04,1.065305e+17
15,2048,41,inf,inf
15,2048,42,2.898219e+04,5.456307e+19
15,2048,43,inf,inf
15,2048,44,1.277510e+04,1.474161e+19
15,2048,45,inf,inf
15,2048,46,2.734741e+04,1.616498e+19
15,2048,47,inf,inf
15,2048,48,1.048449e+04,7.393808e+19
15,2048,49,inf,inf
15,2048,50,2.345135e+04,1.282355e+20
15,2048,51,inf,inf
15,2048,52,1.763410e+04,8.480205e+18
15,2048,53,inf,inf
15,2048,54,2.035873e+04,7.761925e+18
15,2048,55,inf,inf
15,2048,56,1.095825e+04,1.140897e+20
15,2048,57,inf,inf
15,2048,58,7.356543e+03,1.737830e+17
15,2048,59,inf,inf
15,2048,60,2.207664e+04,4.017564e+19
15,2048,61,inf,inf
15,2048,62,2.529268e+04,2.619641e+21
15,2048,63,inf,inf
15,2048,64,2.135984e+04,2.087310e+21
16,2048,16,1.107375e-14,1.636012e+02
16,2048,17,5.301177e-08,2.111959e+09
16,2048,18,5.849592e-15,1.457743e+02
16,2048,19,3.402048e-08,1.560556e+09
16,2048,20,7.649377e-15,1.317673e+02
16,2048,21,3.818932e-08,1.336634e+09
16,2048,22,6.231835e-15,1.190333e+02
16,2048,23,2.870032e-08,1.133114e+09
16,2048,24,1.034214e-14,1.101193e+02
16,2048,25,5.076271e-08,8.847419e+08
16,2048,26,5.180518e-15,1.012051e+02
16,2048,27,3.790293e-08,7.619667e+08
16,2048,28,1.136172e-14,9.356414e+01
16,2048,29,1.371276e-08,7.122591e+08
16,2048,30,4.248396e-15,8.847002e+01
16,2048,31,1.025406e-08,5.687658e+08
16,2048,32,9.181013e-15,8.210217e+01
16,2048,33,2.624072e-08,5.013901e+08
16,2048,34,3.130514e-15,7.828134e+01
16,2048,35,1.924942e-08,4.888176e+08
16,2048,36,9.276332e-15,7.318672e+01
16,2048,37,5.829158e-09,5.113647e+08
16,2048,38,6.458158e-15,6.936560e+01
16,2048,39,1.667254e-08,3.936340e+08
16,2048,40,1.120708e-14,6.681810e+01
16,2048,41,9.097597e-09,3.261016e+08
16,2048,42,7.535093e-15,6.299669e+01
16,2048,43,1.143195e-08,3.165251e+08
16,2048,44,8.404053e-15,6.044897e+01
16,2048,45,1.244259e-08,3.062227e+08
16,2048,46,3.898931e-15,5.790114e+01
16,2048,47,1.563089e-08,2.724835e+08
16,2048,48,9.418384e-15,5.535319e+01
16,2048,49,6.553205e-09,2.344721e+08
16,2048,50,5.677971e-15,5.280510e+01
16,2048,51,1.147242e-08,2.326947e+08
16,2048,52,7.779578e-15,5.153100e+01
16,2048,53,2.278552e-08,2.130933e+08
16,2048,54,8.106233e-15,4.898266e+01
16,2048,55,1.199910e-08,3.319067e+08
16,2048,56,1.426987e-14,4.770841e+01
16,2048,57,8.718147e-09,1.697500e+08
16,2048,58,5.515459e-15,4.643411e+01
16,2048,59,1.085891e-08,1.719497e+08
16,2048,60,7.265090e-15,4.515975e+01
16,2048,61,1.029231e-08,1.662293e+08
16,2048,62,4.020767e-15,4.261084e+01
16,2048,63,1.361992e-08,1.519226e+08
16,2048,64,7.357340e-15,4.133627e+01
17,2048,16,1.166320e-16,1.000000e+00
17,2048,17,1.171825e-16,1.000000e+00
17,2048,18,1.167516e-16,1.000000e+00
17,2048,19,1.167932e-16,1.000000e+00
17,2048,20,1.173178e-16,1.000000e+00
17,2048,21,1.169435e-16,1.000000e+00
17,2048,22,1.160125e-16,1.000000e+00
17,2048,23,1.164488e-16,1.000000e+00
17,2048,24,1.163990e-16,1.000000e+00
17,2048,25,1.159237e-16,1.000000e+00
17,2048,26,1.149281e-16,1.000000e+00
17,2048,27,1.158423e-16,1.000000e+00
17,2048,28,1.158842e-16,1.000000e+00
17,2048,29,1.157367e-16,1.000000e+00
17,2048,30,1.161887e-16,1.000000e+00
17,2048,31,1.154306e-16,1.000000e+00
17,2048,32,1.163990e-16,1.000000e+00
17,2048,33,1.158763e-16,1.000000e+00
17,2048,34,1.165142e-16,1.000000e+00
17,2048,35,1.166921e-16,1.000000e+00
17,2048,36,1.163962e-16,1.000000e+00
17,2048,37,1.168482e-16,1.000000e+00
17,2048,38,1.168670e-16,1.000000e+00
17,2048,39,1.141852e-16,1.000000e+00
17,2048,40,1.162836e-16,1.000000e+00
17,2048,41,1.154623e-16,1.000000e+00
17,2048,42,1.164416e-16,1.000000e+00
17,2048,43,1.158421e-16,1.000000e+00
17,2048,44,1.157282e-16,1.000000e+00
17,2048,45,1.160521e-16,1.000000e+00
17,2048,46,1.160000e-16,1.000000e+00
17,2048,47,1.163440e-16,1.000000e+00
17,2048,48,1.161498e-16,1.000000e+00
17,2048,49,1.167967e-16,1.000000e+00
17,2048,50,1.159868e-16,1.000000e+00
17,2048,51,1.165771e-16,1.000000e+00
17,2048,52,1.156603e-16,1.000000e+00
17,2048,53,1.166405e-16,1.000000e+00
17,2048,54,1.157362e-16,1.000000e+00
17,2048,55,1.163571e-16,1.000000e+00
17,2048,56,1.158105e-16,1.000000e+00
17,2048,57,1.154912e-16,1.000000e+00
17,2048,58,1.155890e-16,1.000000e+00
17,2048,59,1.171825e-16,1.000000e+00
17,2048,60,1.158948e-16,1.000000e+00
17,2048,61,1.160131e-16,1.000000e+00
17,2048,62,1.156945e-16,1.000000e+00
17,2048,63,1.161892e-16,1.000000e+00
17,2048,64,1.163046e-16,1.000000e+00
18,2048,16,1.107607e-16,1.732051e+00
18,2048,17,1.033899e-16,1.732051e+00
18,2048,18,1.076398e-16,1.732051e+00
18,2048,19,1.002851e-16,1.732051e+00
18,2048,20,1.001715e-16,1.732051e+00
18,2048,21,1.044124e-16,1.732051e+00
18,2048,22,1.001799e-16,1.732051e+00
18,2048,23,1.007238e-16,1.732051e+00
18,2048,24,1.030471e-16,1.732051e+00
18,2048,25,9.950061e-17,1.732051e+00
18,2048,26,1.004494e-16,1.732051e+00
18,2048,27,1.048612e-16,1.732051e+00
18,2048,28,1.019302e-16,1.732051e+00
18,2048,29,1.012793e-16,1.732051e+00
18,2048,30,9.670048e-17,1.732051e+00
18,2048,31,9.898185e-17,1.732051e+00
18,2048,32,9.915883e-17,1.732051e+00
18,2048,33,9.982267e-17,1.732051e+00
18,2048,34,9.802673e-17,1.732051e+00
18,2048,35,9.664348e-17,1.732051e+00
18,2048,36,1.022497e-16,1.732051e+00
18,2048,37,9.957304e-17,1.732051e+00
18,2048,38,9.513099e-17,1.732051e+00
18,2048,39,9.541975e-17,1.732051e+00
18,2048,40,9.477018e-17,1.732051e+00
18,2048,41,9.800786e-17,1.732051e+00
18,2048,42,9.777332e-17,1.732051e+00
18,2048,43,9.754107e-17,1.732051e+00
18,2048,44,9.576561e-17,1.732051e+00
18,2048,45,9.868856e-17,1.732051e+00
18,2048,46,9.726446e-17,1.732051e+00
18,2048,47,9.300839e-17,1.732051e+00
18,2048,48,9.816873e-17,1.732051e+00
18,2048,49,9.534027e-17,1.732051e+00
18,2048,50,9.545429e-17,1.732051e+00
18,2048,51,9.407608e-17,1.732051e+00
18,2048,52,9.831604e-17,1.732051e+00
18,2048,53,9.821855e-17,1.732051e+00
18,2048,54,9.560701e-17,1.732051e+00
18,2048,55,9.729797e-17,1.732051e+00
18,2048,56,9.841798e-17,1.732051e+00
18,2048,57,9.620713e-17,1.732051e+00
18,2048,58,9.534697e-17,1.732051e+00
18,2048,59,9.424479e-17,1.732051e+00
18,2048,60,9.239997e-17,1.732051e+00
18,2048,61,9.608166e-17,1.732051e+00
18,2048,62,9.575366e-17,1.732051e+00
18,2048,63,9.832806e-17,1.732051e+00
18,2048,64,9.617784e-17,1.732051e+00
19,2048,16,1.195827e-16,1.027486e+00
19,2048,17,1.218344e-16,1.027486e+00
19,2048,18,1.196652e-16,1.027486e+00
19,2048,19,1.219419e-16,1.027486e+00
19,2048,20,1.190436e-16,1.027486e+00
19,2048,21,1.173056e-16,1.027486e+00
19,2048,22,1.204610e-16,1.027486e+00
19,2048,23,1.154449e-16,1.027486e+00
19,2048,24,1.173184e-16,1.027486e+00
19,2048,25,1.177615e-16,1.027486e+00
19,2048,26,1.134111e-16,1.027486e+00
19,2048,27,1.175410e-16,1.027486e+00
19,2048,28,1.137358e-16,1.027486e+00
19,2048,29,1.119395e-16,1.027486e+00
19,2048,30,1.125754e-16,1.027486e+00
19,2048,31,1.139744e-16,1.027486e+00
19,2048,32,1.116889e-16,1.027486e+00
19,2048,33,1.155698e-16,1.027486e+00
19,2048,34,1.125547e-16,1.027486e+00
19,2048,35,1.126370e-16,1.027486e+00
19,2048,36,1.133226e-16,1.027486e+00
19,2048,37,1.116229e-16,1.027486e+00
19,2048,38,1.120633e-16,1.027486e+00
19,2048,39,1.102318e-16,1.027486e+00
19,2048,40,1.104666e-16,1.027486e+00
19,2048,41,1.137161e-16,1.027486e+00
19,2048,42,1.106906e-16,1.027486e+00
19,2048,43,1.132319e-16,1.027486e+00
19,2048,44,1.117405e-16,1.027486e+00
19,2048,45,1.101868e-16,1.027486e+00
19,2048,46,1.103215e-16,1.027486e+00
19,2048,47,1.130464e-16,1.027486e+00
19,2048,48,1.094558e-16,1.027486e+00
19,2048,49,1.116212e-16,1.027486e+00
19,2048,50,1.109242e-16,1.027486e+00
19,2048,51,1.096323e-16,1.027486e+00
19,2048,52,1.083696e-16,1.027486e+00
19,2048,53,1.084929e-16,1.027486e+00
19,2048,54,1.091170e-16,1.027486e+00
19,2048,55,1.110731e-16,1.027486e+00
19,2048,56,1.105956e-16,1.027486e+00
19,2048,57,1.091085e-16,1.027486e+00
19,2048,58,1.100530e-16,1.027486e+00
19,2048,59,1.085633e-16,1.027486e+00
19,2048,60,1.094002e-16,1.027486e+00
19,2048,61,1.091907e-16,1.027486e+00
19,2048,62,1.108456e-16,1.027486e+00
19,2048,63,1.089599e-16,1.027486e+00
19,2048,64,1.082660e-16,1.027486e+00
20,2048,16,1.136276e-16,1.763943e+00
20,2048,17,1.095176e-16,1.770256e+00
20,2048,18,1.120053e-16,1.839265e+00
20,2048,19,1.091257e-16,1.737430e+00
20,2048,20,1.097530e-16,1.772494e+00
20,2048,21,1.087693e-16,1.812265e+00
20,2048,22,1.113183e-16,1.817363e+00
20,2048,23,1.119199e-16,1.781000e+00
20,2048,24,1.104041e-16,1.773850e+00
20,2048,25,1.127476e-16,1.754697e+00
20,2048,26,1.150501e-16,1.773425e+00
20,2048,27,1.116936e-16,1.796557e+00
20,2048,28,1.083027e-16,1.734755e+00
20,2048,29,1.128035e-16,1.761164e+00
20,2048,30,1.105633e-16,1.735446e+00
20,2048,31,1.133789e-16,1.772938e+00
20,2048,32,1.141833e-16,1.763943e+00
20,2048,33,1.114467e-16,1.741698e+00
20,2048,34,1.117263e-16,1.722288e+00
20,2048,35,1.107124e-16,1.716428e+00
20,2048,36,1.122943e-16,1.749779e+00
20,2048,37,1.116395e-16,1.680026e+00
20,2048,38,1.136958e-16,1.722558e+00
20,2048,39,1.129726e-16,1.763451e+00
20,2048,40,1.111085e-16,1.724904e+00
20,2048,41,1.112139e-16,1.707660e+00
20,2048,42,1.129063e-16,1.812265e+00
20,2048,43,1.133759e-16,1.792407e+00
20,2048,44,1.127750e-16,1.766080e+00
20,2048,45,1.116615e-16,1.705985e+00
20,2048,46,1.139617e-16,1.689299e+00
20,2048,47,1.132468e-16,1.694897e+00
20,2048,48,1.133636e-16,1.709941e+00
20,2048,49,1.083721e-16,1.717502e+00
20,2048,50,1.139283e-16,1.704207e+00
20,2048,51,1.124277e-16,1.748378e+00
20,2048,52,1.136409e-16,1.768019e+00
20,2048,53,1.132168e-16,1.742228e+00
20,2048,54,1.117876e-16,1.674587e+00
20,2048,55,1.121785e-16,1.664534e+00
20,2048,56,1.105991e-16,1.706813e+00
20,2048,57,1.138565e-16,1.737173e+00
20,2048,58,1.129212e-16,1.711404e+00
20,2048,59,1.135154e-16,1.815251e+00
20,2048,60,1.110879e-16,1.694093e+00
20,2048,61,1.128958e-16,1.732618e+00
20,2048,62,1.131148e-16,1.755656e+00
20,2048,63,1.101923e-16,1.799006e+00
20,2048,64,1.146323e-16,1.724929e+00
