ID,N,lim_lo,lim_hi,fre,cond_coarse
1,512,19,34,9.478023e-15,1.597455e+02
1,512,19,35,1.063169e-14,1.711770e+02
1,512,19,36,1.063169e-14,1.711770e+02
1,512,19,37,8.134293e-15,6.714246e+01
1,512,19,38,8.134293e-15,6.714246e+01
1,512,19,39,8.134293e-15,6.714246e+01
1,512,19,40,8.877894e-15,7.441389e+01
1,512,19,41,8.942005e-15,7.679769e+01
1,512,19,42,8.942005e-15,7.679769e+01
1,512,19,43,8.942005e-15,7.679769e+01
1,512,19,44,8.942005e-15,7.679769e+01
1,512,19,45,8.942005e-15,7.679769e+01
1,512,19,46,8.550082e-15,7.679769e+01
1,512,19,47,8.550082e-15,7.679769e+01
1,512,19,48,8.550082e-15,7.679769e+01
1,512,19,49,8.529598e-15,8.779785e+01
1,512,19,50,8.354343e-15,7.679769e+01
1,512,19,51,7.832348e-15,1.035219e+02
1,512,19,52,7.832348e-15,1.035219e+02
1,512,19,53,7.113618e-15,1.035219e+02
1,512,19,54,7.113618e-15,1.035219e+02
1,512,19,55,7.113618e-15,1.035219e+02
1,512,19,56,7.113618e-15,1.035219e+02
1,512,19,57,7.190195e-15,9.131759e+01
1,512,19,58,7.190195e-15,9.131759e+01
1,512,19,59,7.190195e-15,9.131759e+01
1,512,19,60,7.817016e-15,9.131759e+01
1,512,19,61,7.817016e-15,9.131759e+01
1,512,19,62,7.817016e-15,9.131759e+01
1,512,19,63,7.983602e-15,9.131759e+01
1,512,19,64,7.983602e-15,9.131759e+01
1,512,19,65,7.865883e-15,9.131759e+01
1,512,19,66,7.865883e-15,9.131759e+01
1,512,19,67,7.865883e-15,9.131759e+01
1,512,19,68,7.912870e-15,9.131759e+01
1,512,19,69,7.912870e-15,9.131759e+01
1,512,19,70,7.912870e-15,9.131759e+01
1,512,19,71,7.912870e-15,9.131759e+01
1,512,19,72,7.872870e-15,9.131759e+01
1,512,20,26,5.537592e-14,1.197071e+03
1,512,20,27,6.485098e-15,1.358940e+03
1,512,20,28,6.480873e-15,1.188679e+03
1,512,20,29,6.480884e-15,1.188679e+03
1,512,20,30,6.480884e-15,1.188679e+03
1,512,20,31,7.349857e-15,1.040039e+03
1,512,20,32,9.188683e-15,2.035410e+02
1,512,20,33,9.188683e-15,2.035410e+02
1,512,20,34,9.478023e-15,1.597455e+02
1,512,20,35,1.063169e-14,1.711770e+02
1,512,20,36,1.063169e-14,1.711770e+02
1,512,20,37,8.134293e-15,6.714246e+01
1,512,20,38,8.134293e-15,6.714246e+01
1,512,20,39,8.134293e-15,6.714246e+01
1,512,20,40,8.877894e-15,7.441389e+01
1,512,20,41,8.942005e-15,7.679769e+01
1,512,20,42,8.942005e-15,7.679769e+01
1,512,20,43,8.942005e-15,7.679769e+01
1,512,20,44,8.942005e-15,7.679769e+01
1,512,20,45,8.942005e-15,7.679769e+01
1,512,20,46,8.550082e-15,7.679769e+01
1,512,20,47,8.550082e-15,7.679769e+01
1,512,20,48,8.550082e-15,7.679769e+01
1,512,20,49,8.529598e-15,8.779785e+01
1,512,20,50,8.354343e-15,7.679769e+01
1,512,20,51,7.832348e-15,1.035219e+02
1,512,20,52,7.832348e-15,1.035219e+02
1,512,20,53,7.113618e-15,1.035219e+02
1,512,20,54,7.113618e-15,1.035219e+02
1,512,20,55,7.113618e-15,1.035219e+02
1,512,20,56,7.113618e-15,1.035219e+02
1,512,20,57,7.190195e-15,9.131759e+01
1,512,20,58,7.190195e-15,9.131759e+01
1,512,20,59,7.190195e-15,9.131759e+01
1,512,20,60,7.817016e-15,9.131759e+01
1,512,20,61,7.817016e-15,9.131759e+01
1,512,20,62,7.817016e-15,9.131759e+01
1,512,20,63,7.983602e-15,9.131759e+01
1,512,20,64,7.983602e-15,9.131759e+01
1,512,20,65,7.865883e-15,9.131759e+01
1,512,20,66,7.865883e-15,9.131759e+01
1,512,20,67,7.865883e-15,9.131759e+01
1,512,20,68,7.912870e-15,9.131759e+01
1,512,20,69,7.912870e-15,9.131759e+01
1,512,20,70,7.912870e-15,9.131759e+01
1,512,20,71,7.912870e-15,9.131759e+01
1,512,20,72,7.872870e-15,9.131759e+01
1,512,21,27,6.496279e-15,1.358940e+03
1,512,21,28,6.480873e-15,1.188679e+03
1,512,21,29,6.480884e-15,1.188679e+03
1,512,21,30,6.480884e-15,1.188679e+03
1,512,21,31,7.349857e-15,1.040039e+03
1,512,21,32,6.138199e-15,5.677896e+01
1,512,21,33,6.138199e-15,5.677896e+01
1,512,21,34,9.478023e-15,1.597455e+02
1,512,21,35,1.044098e-14,2.035410e+02
1,512,21,36,1.044098e-14,2.035410e+02
1,512,21,37,7.932298e-15,6.714246e+01
1,512,21,38,7.932298e-15,6.714246e+01
1,512,21,39,7.932298e-15,6.714246e+01
1,512,21,40,8.877894e-15,7.441389e+01
1,512,21,41,8.942005e-15,7.679769e+01
1,512,21,42,8.942005e-15,7.679769e+01
1,512,21,43,8.942005e-15,7.679769e+01
1,512,21,44,8.942005e-15,7.679769e+01
1,512,21,45,8.942005e-15,7.679769e+01
1,512,21,46,8.550082e-15,7.679769e+01
1,512,21,47,8.550082e-15,7.679769e+01
1,512,21,48,8.550082e-15,7.679769e+01
1,512,21,49,8.529598e-15,8.779785e+01
1,512,21,50,8.354343e-15,7.679769e+01
1,512,21,51,7.832348e-15,1.035219e+02
1,512,21,52,7.832348e-15,1.035219e+02
1,512,21,53,7.113618e-15,1.035219e+02
1,512,21,54,7.113618e-15,1.035219e+02
1,512,21,55,7.113618e-15,1.035219e+02
1,512,21,56,7.113618e-15,1.035219e+02
1,512,21,57,7.190195e-15,9.131759e+01
1,512,21,58,7.190195e-15,9.131759e+01
1,512,21,59,7.190195e-15,9.131759e+01
1,512,21,60,7.817016e-15,9.131759e+01
1,512,21,61,7.817016e-15,9.131759e+01
1,512,21,62,7.817016e-15,9.131759e+01
1,512,21,63,7.983602e-15,9.131759e+01
1,512,21,64,7.983602e-15,9.131759e+01
1,512,21,65,7.865883e-15,9.131759e+01
1,512,21,66,7.865883e-15,9.131759e+01
1,512,21,67,7.865883e-15,9.131759e+01
1,512,21,68,7.912870e-15,9.131759e+01
1,512,21,69,7.912870e-15,9.131759e+01
1,512,21,70,7.912870e-15,9.131759e+01
1,512,21,71,7.912870e-15,9.131759e+01
1,512,21,72,7.872870e-15,9.131759e+01
1,512,22,28,6.816805e-15,1.679770e+02
1,512,22,29,7.678952e-15,1.338343e+02
1,512,22,30,7.706638e-15,1.193296e+02
1,512,22,31,8.510544e-15,1.483430e+02
1,512,22,32,6.138199e-15,5.677896e+01
1,512,22,33,6.138199e-15,5.677896e+01
1,512,22,34,9.478023e-15,1.597455e+02
1,512,22,35,8.943097e-15,9.147136e+01
1,512,22,36,8.935519e-15,9.147136e+01
1,512,22,37,7.932298e-15,6.714246e+01
