ID,M,k_max_up,k_max_down,fre,cond,cond_coarse,cond_partmax,cond_partmax_dyn
13,512,42,4,1,1.1306020009988151,3.0945312194779124e+16,2.555442725064853e+16,1186.4815723394138,2156.0938042697485
13,512,42,4,2,0.11041569219307845,3.0945312194779124e+16,4.8780547318264646e+17,1186.4815723394138,1733.7160194500116
13,512,42,4,3,1.073110078806133,3.0945312194779124e+16,1.6329671224124376e+16,1186.4815723394138,1421.5336129045431
13,512,42,4,4,0.5548697562015219,3.0945312194779124e+16,1.6392853619626448e+17,1186.4815723394138,1186.4815723394138
13,512,42,4,5,1.0434793892035756,3.0945312194779124e+16,2.597313942801636e+16,1186.4815723394138,1006.4870320801773
13,512,42,5,0,1.4960509084369673,3.0945312194779124e+16,3.0027624182939876e+16,1186.4815723394138,3560.8398312035083
13,512,42,5,1,0.20445600788729687,3.0945312194779124e+16,2.4153934237301824e+17,1186.4815723394138,2739.0695679459027
13,512,42,5,2,1.1306020009988151,3.0945312194779124e+16,2.555442725064853e+16,1186.4815723394138,2156.0938042697485
13,512,42,5,3,0.11041569219307845,3.0945312194779124e+16,4.8780547318264646e+17,1186.4815723394138,1733.7160194500116
13,512,42,5,4,1.073110078806133,3.0945312194779124e+16,1.6329671224124376e+16,1186.4815723394138,1421.5336129045431
13,512,42,5,5,0.5548697562015219,3.0945312194779124e+16,1.6392853619626448e+17,1186.4815723394138,1186.4815723394138
13,512,43,0,0,1.3769281723885212,3.0945312194779124e+16,5.699801090389305e+16,888.2641609746687,888.2641609746687
13,512,43,0,1,0.5939121149595009,3.0945312194779124e+16,7.163330906893795e+17,888.2641609746687,1031.6980249589403
13,512,43,0,2,0.028794035114734374,3.0945312194779124e+16,2.374373275560861e+16,888.2641609746687,1216.2241549769503
13,512,43,0,3,0.06078316343070215,3.0945312194779124e+16,9.69604440925014e+16,888.2641609746687,1457.2215798213215
13,512,43,0,4,0.2852666838722605,3.0945312194779124e+16,1.0775862536833526e+16,888.2641609746687,1777.3336346588476
13,512,43,0,5,0.19446820450252314,3.0945312194779124e+16,3.816788359439612e+16,888.2641609746687,2210.479983830909
13,512,43,1,0,0.7701006446882713,3.0945312194779124e+16,3.155967272024786e+17,888.2641609746687,775.2950770100664
13,512,43,1,1,1.3769281723885212,3.0945312194779124e+16,5.699801090389305e+16,888.2641609746687,888.2641609746687
13,512,43,1,2,0.5939121149595009,3.0945312194779124e+16,7.163330906893795e+17,888.2641609746687,1031.6980249589403
13,512,43,1,3,0.028794035114734374,3.0945312194779124e+16,2.374373275560861e+16,888.2641609746687,1216.2241549769503
13,512,43,1,4,0.06078316343070215,3.0945312194779124e+16,9.69604440925014e+16,888.2641609746687,1457.2215798213215
13,512,43,1,5,0.2852666838722605,3.0945312194779124e+16,1.0775862536833526e+16,888.2641609746687,1777.3336346588476
13,512,43,2,0,0.22505025818963867,3.0945312194779124e+16,1.7419857276991312e+16,888.2641609746687,685.312577431489
13,512,43,2,1,0.7701006446882713,3.0945312194779124e+16,3.155967272024786e+17,888.2641609746687,775.2950770100664
13,512,43,2,2,1.3769281723885212,3.0945312194779124e+16,5.699801090389305e+16,888.2641609746687,888.2641609746687
13,512,43,2,3,0.5939121149595009,3.0945312194779124e+16,7.163330906893795e+17,888.2641609746687,1031.6980249589403
13,512,43,2,4,0.028794035114734374,3.0945312194779124e+16,2.374373275560861e+16,888.2641609746687,1216.2241549769503
13,512,43,2,5,0.06078316343070215,3.0945312194779124e+16,9.69604440925014e+16,888.2641609746687,1457.2215798213215
13,512,43,3,0,0.12725679272585047,3.0945312194779124e+16,5.974379748749174e+17,888.2641609746687,775.2950770100724
13,512,43,3,1,0.22505025818963867,3.0945312194779124e+16,1.7419857276991312e+16,888.2641609746687,685.312577431489
13,512,43,3,2,0.7701006446882713,3.0945312194779124e+16,3.155967272024786e+17,888.2641609746687,775.2950770100664
13,512,43,3,3,1.3769281723885212,3.0945312194779124e+16,5.699801090389305e+16,888.2641609746687,888.2641609746687
13,512,43,3,4,0.5939121149595009,3.0945312194779124e+16,7.163330906893795e+17,888.2641609746687,1031.6980249589403
13,512,43,3,5,0.028794035114734374,3.0945312194779124e+16,2.374373275560861e+16,888.2641609746687,1216.2241549769503
13,512,43,4,0,0.5373073039872683,3.0945312194779124e+16,1.7674589314135722e+16,888.2641609746687,888.2641609748026
13,512,43,4,1,0.12725679272585047,3.0945312194779124e+16,5.974379748749174e+17,888.2641609746687,775.2950770100724
13,512,43,4,2,0.22505025818963867,3.0945312194779124e+16,1.7419857276991312e+16,888.2641609746687,685.312577431489
13,512,43,4,3,0.7701006446882713,3.0945312194779124e+16,3.155967272024786e+17,888.2641609746687,775.2950770100664
13,512,43,4,4,1.3769281723885212,3.0945312194779124e+16,5.699801090389305e+16,888.2641609746687,888.2641609746687
13,512,43,4,5,0.5939121149595009,3.0945312194779124e+16,7.163330906893795e+17,888.2641609746687,1031.6980249589403
13,512,43,5,0,0.12624493576641066,3.0945312194779124e+16,2.416868822453494e+16,888.2641609746687,1031.6980249589485
13,512,43,5,1,0.5373073039872683,3.0945312194779124e+16,1.7674589314135722e+16,888.2641609746687,888.2641609748026
13,512,43,5,2,0.12725679272585047,3.0945312194779124e+16,5.974379748749174e+17,888.2641609746687,775.2950770100724
13,512,43,5,3,0.22505025818963867,3.0945312194779124e+16,1.7419857276991312e+16,888.2641609746687,685.312577431489
13,512,43,5,4,0.7701006446882713,3.0945312194779124e+16,3.155967272024786e+17,888.2641609746687,775.2950770100664
13,512,43,5,5,1.3769281723885212,3.0945312194779124e+16,5.699801090389305e+16,888.2641609746687,888.2641609746687
13,512,44,0,0,0.2902264859607077,3.0945312194779124e+16,5.5556499547556424e+16,2877.975864418043,2877.975864418043
13,512,44,0,1,0.472873500620551,3.0945312194779124e+16,3.738303279067953e+16,2877.975864418043,3742.003807522329
13,512,44,0,2,1.511118543860319,3.0945312194779124e+16,1.27047535147775e+16,2877.975864418043,4987.118395522141
13,512,44,0,3,0.16936150900515548,3.0945312194779124e+16,7.61047358262516e+16,2877.975864418043,6822.1993244772975
13,512,44,0,4,0.5543435933205688,3.0945312194779124e+16,5.696423528301218e+16,2877.975864418043,9589.07213662446
13,512,44,0,5,3.7048288559832585,3.0945312194779124e+16,3.247326701007575e+16,2877.975864418043,13857.09338047833
13,512,44,1,0,0.2509266108341116,3.0945312194779124e+16,4.585675259676327e+16,2877.975864418043,2265.1111709722163
13,512,44,1,1,0.2902264859607077,3.0945312194779124e+16,5.5556499547556424e+16,2877.975864418043,2877.975864418043
13,512,44,1,2,0.472873500620551,3.0945312194779124e+16,3.738303279067953e+16,2877.975864418043,3742.003807522329
13,512,44,1,3,1.511118543860319,3.0945312194779124e+16,1.27047535147775e+16,2877.975864418043,4987.118395522141
13,512,44,1,4,0.16936150900515548,3.0945312194779124e+16,7.61047358262516e+16,2877.975864418043,6822.1993244772975
13,512,44,1,5,0.5543435933205688,3.0945312194779124e+16,5.696423528301218e+16,2877.975864418043,9589.07213662446
13,512,44,2,0,0.06137303403815581,3.0945312194779124e+16,2.2931047646690256e+17,2877.975864418043,1821.1488202379865
13,512,44,2,1,0.2509266108341116,3.0945312194779124e+16,4.585675259676327e+16,2877.975864418043,2265.1111709722163
13,512,44,2,2,0.2902264859607077,3.0945312194779124e+16,5.5556499547556424e+16,2877.975864418043,2877.975864418043
13,512,44,2,3,0.472873500620551,3.0945312194779124e+16,3.738303279067953e+16,2877.975864418043,3742.003807522329
13,512,44,2,4,1.511118543860319,3.0945312194779124e+16,1.27047535147775e+16,2877.975864418043,4987.118395522141
13,512,44,2,5,0.16936150900515548,3.0945312194779124e+16,7.61047358262516e+16,2877.975864418043,6822.1993244772975
13,512,44,3,0,0.24779752804957614,3.0945312194779124e+16,1.3100033163587291e+17,2877.975864418043,1493.0721963047995
13,512,44,3,1,0.06137303403815581,3.0945312194779124e+16,2.2931047646690256e+17,2877.975864418043,1821.1488202379865
13,512,44,3,2,0.2509266108341116,3.0945312194779124e+16,4.585675259676327e+16,2877.975864418043,2265.1111709722163
13,512,44,3,3,0.2902264859607077,3.0945312194779124e+16,5.5556499547556424e+16,2877.975864418043,2877.975864418043
13,512,44,3,4,0.472873500620551,3.0945312194779124e+16,3.738303279067953e+16,2877.975864418043,3742.003807522329
13,512,44,3,5,1.511118543860319,3.0945312194779124e+16,1.27047535147775e+16,2877.975864418043,4987.118395522141
13,512,44,4,0,1.2641999807125266,3.0945312194779124e+16,8.331056437140309e+16,2877.975864418043,1246.1032736494267
13,512,44,4,1,0.24779752804957614,3.0945312194779124e+16,1.3100033163587291e+17,2877.975864418043,1493.0721963047995
13,512,44,4,2,0.06137303403815581,3.0945312194779124e+16,2.2931047646690256e+17,2877.975864418043,1821.1488202379865
13,512,44,4,3,0.2509266108341116,3.0945312194779124e+16,4.585675259676327e+16,2877.975864418043,2265.1111709722163
13,512,44,4,4,0.2902264859607077,3.0945312194779124e+16,5.5556499547556424e+16,2877.975864418043,2877.975864418043
13,512,44,4,5,0.472873500620551,3.0945312194779124e+16,3.738303279067953e+16,2877.975864418043,3742.003807522329
13,512,44,5,0,0.8994529072675099,3.0945312194779124e+16,5.3410181798624104e+16,2877.975864418043,1057.0257276279224
13,512,44,5,1,1.2641999807125266,3.0945312194779124e+16,8.331056437140309e+16,2877.975864418043,1246.1032736494267
13,512,44,5,2,0.24779752804957614,3.0945312194779124e+16,1.3100033163587291e+17,2877.975864418043,1493.0721963047995
13,512,44,5,3,0.06137303403815581,3.0945312194779124e+16,2.2931047646690256e+17,2877.975864418043,1821.1488202379865
13,512,44,5,4,0.2509266108341116,3.0945312194779124e+16,4.585675259676327e+16,2877.975864418043,2265.1111709722163
13,512,44,5,5,0.2902264859607077,3.0945312194779124e+16,5.5556499547556424e+16,2877.975864418043,2877.975864418043
13,512,45,0,0,3.2332041346384024,3.0945312194779124e+16,2.898085993388918e+16,21103.070796453223,21103.070796453223
13,512,45,0,1,0.006275701932294794,3.0945312194779124e+16,2.101328188450042e+16,21103.070796453223,32243.48626613508
13,512,45,0,2,0.19196471801004183,3.0945312194779124e+16,inf,21103.070796453223,50617.59478368106
13,512,45,0,3,1.051789666775995,3.0945312194779124e+16,7.646623823908966e+16,21103.070796453223,81555.64707099667
13,512,45,0,4,0.4030584129509324,3.0945312194779124e+16,3.2602564464297236e+16,21103.070796453223,134582.79500527174
13,512,45,0,5,8.670698845871728,3.0945312194779124e+16,2.2744173016276536e+16,21103.070796453223,18548.386650004966
13,512,45,1,0,0.49474531329399757,3.0945312194779124e+16,7.74858596087388e+16,21103.070796453223,14199.683575358864
13,512,45,1,1,3.2332041346384024,3.0945312194779124e+16,2.898085993388918e+16,21103.070796453223,21103.070796453223
13,512,45,1,2,0.006275701932294794,3.0945312194779124e+16,2.101328188450042e+16,21103.070796453223,32243.48626613508
13,512,45,1,3,0.19196471801004183,3.0945312194779124e+16,inf,21103.070796453223,50617.59478368106
13,512,45,1,4,1.051789666775995,3.0945312194779124e+16,7.646623823908966e+16,21103.070796453223,81555.64707099667
13,512,45,1,5,0.3843522704168389,3.0945312194779124e+16,2.8569971302160316e+16,21103.070796453223,12497.190654762633
13,512,45,2,0,0.23006664098969795,3.0945312194779124e+16,1.1649135914463112e+17,21103.070796453223,9825.16898253638
13,512,45,2,1,0.49474531329399757,3.0945312194779124e+16,7.74858596087388e+16,21103.070796453223,14199.683575358864
13,512,45,2,2,3.2332041346384024,3.0945312194779124e+16,2.898085993388918e+16,21103.070796453223,21103.070796453223
13,512,45,2,3,0.006275701932294794,3.0945312194779124e+16,2.101328188450042e+16,21103.070796453223,32243.48626613508
13,512,45,2,4,0.19196471801004183,3.0945312194779124e+16,inf,21103.070796453223,50617.59478368106
13,512,45,2,5,1.0187240460052192,3.0945312194779124e+16,2.295328078341012e+17,21103.070796453223,8653.833524329217
13,512,45,3,0,1.9463375178270241,3.0945312194779124e+16,1.556157428093041e+16,21103.070796453223,6989.564358891559
13,512,45,3,1,0.23006664098969795,3.0945312194779124e+16,1.1649135914463112e+17,21103.070796453223,9825.16898253638
13,512,45,3,2,0.49474531329399757,3.0945312194779124e+16,7.74858596087388e+16,21103.070796453223,14199.683575358864
13,512,45,3,3,3.2332041346384024,3.0945312194779124e+16,2.898085993388918e+16,21103.070796453223,21103.070796453223
13,512,45,3,4,0.006275701932294794,3.0945312194779124e+16,2.101328188450042e+16,21103.070796453223,32243.48626613508
13,512,45,3,5,0.202396060057053,3.0945312194779124e+16,2.3039818597581766e+17,21103.070796453223,6159.753390469551
13,512,45,4,0,0.47806482666835615,3.0945312194779124e+16,6.234144360209778e+16,21103.070796453223,5109.053430787179
13,512,45,4,1,1.9463375178270241,3.0945312194779124e+16,1.556157428093041e+16,21103.070796453223,6989.564358891559
13,512,45,4,2,0.23006664098969795,3.0945312194779124e+16,1.1649135914463112e+17,21103.070796453223,9825.16898253638
13,512,45,4,3,0.49474531329399757,3.0945312194779124e+16,7.74858596087388e+16,21103.070796453223,14199.683575358864
13,512,45,4,4,3.2332041346384024,3.0945312194779124e+16,2.898085993388918e+16,21103.070796453223,21103.070796453223
13,512,45,4,5,0.08224393670210284,3.0945312194779124e+16,2.311717164915567e+17,21103.070796453223,4504.650903149065
13,512,45,5,0,0.3016230785218089,3.0945312194779124e+16,7.489691774469778e+17,21103.070796453223,3833.2032340824153
13,512,45,5,1,0.47806482666835615,3.0945312194779124e+16,6.234144360209778e+16,21103.070796453223,5109.053430787179
13,512,45,5,2,1.9463375178270241,3.0945312194779124e+16,1.556157428093041e+16,21103.070796453223,6989.564358891559
13,512,45,5,3,0.23006664098969795,3.0945312194779124e+16,1.1649135914463112e+17,21103.070796453223,9825.16898253638
13,512,45,5,4,0.5583994471233088,3.0945312194779124e+16,2.1130993720558068e+16,21103.070796453223,152005.45620103407
13,512,45,5,5,6.915349002615041,3.0945312194779124e+16,5.796492215193792e+16,21103.070796453223,3381.207889353891
13,512,46,0,0,7.1939014297051855,3.0945312194779124e+16,2.877276548047689e+16,399316.61791139806,399316.61791139806
13,512,46,0,1,0.09050731073187303,3.0945312194779124e+16,1.5615315821511446e+16,399316.61791139806,673405.4844481044
13,512,46,0,2,2.351236796209227,3.0945312194779124e+16,7.33762159961069e+16,399316.61791139806,1032352.7972147467
13,512,46,0,3,0.13895033882514535,3.0945312194779124e+16,1.4438096613739574e+17,399316.61791139806,1223592.4704682946
13,512,46,0,4,0.25380623493892707,3.0945312194779124e+16,2.3264094195953372e+16,399316.61791139806,282345.560369353
13,512,46,0,5,0.11116975915659548,3.0945312194779124e+16,1.97467925571948e+16,399316.61791139806,229813.7320779712
13,512,46,1,0,0.39736416305431,3.0945312194779124e+16,4.645653048365734e+16,399316.61791139806,233373.5350739061
13,512,46,1,1,7.1939014297051855,3.0945312194779124e+16,2.877276548047689e+16,399316.61791139806,399316.61791139806
13,512,46,1,2,0.09050731073187303,3.0945312194779124e+16,1.5615315821511446e+16,399316.61791139806,673405.4844481044
13,512,46,1,3,2.351236796209227,3.0945312194779124e+16,7.33762159961069e+16,399316.61791139806,1032352.7972147467
13,512,46,1,4,0.37852249232837565,3.0945312194779124e+16,4.984120762525818e+16,399316.61791139806,194122.23059637682
13,512,46,1,5,0.29165222587392037,3.0945312194779124e+16,2.2327563001193612e+16,399316.61791139806,175913.95773874145
13,512,46,2,0,1.0365951696022,3.0945312194779124e+16,1.1682547789665446e+17,399316.61791139806,138182.02231987385
13,512,46,2,1,0.39736416305431,3.0945312194779124e+16,4.645653048365734e+16,399316.61791139806,233373.5350739061
13,512,46,2,2,7.1939014297051855,3.0945312194779124e+16,2.877276548047689e+16,399316.61791139806,399316.61791139806
13,512,46,2,3,0.09050731073187303,3.0945312194779124e+16,1.5615315821511446e+16,399316.61791139806,673405.4844481044
13,512,46,2,4,4.818109421790256,3.0945312194779124e+16,1.1371210625309979e+17,399316.61791139806,121652.17327866459
13,512,46,2,5,0.3915047898900309,3.0945312194779124e+16,1.5051065503835254e+17,399316.61791139806,115541.07176751558
13,512,46,3,0,0.1920498746657406,3.0945312194779124e+16,1.1734843184560934e+17,399316.61791139806,83616.47457716156
13,512,46,3,1,1.0365951696022,3.0945312194779124e+16,1.1682547789665446e+17,399316.61791139806,138182.02231987385
13,512,46,3,2,0.39736416305431,3.0945312194779124e+16,4.645653048365734e+16,399316.61791139806,233373.5350739061
13,512,46,3,3,7.1939014297051855,3.0945312194779124e+16,2.877276548047689e+16,399316.61791139806,399316.61791139806
13,512,46,3,4,0.12189848269575565,3.0945312194779124e+16,3.0644657212526184e+16,399316.61791139806,74990.90430778242
13,512,46,3,5,5.16865438922175,3.0945312194779124e+16,5.0684782704449224e+16,399316.61791139806,72430.46726487995
13,512,46,4,0,0.00020127718157129086,3.0945312194779124e+16,5.889381876696344e+16,399316.61791139806,51869.69055337318
13,512,46,4,1,0.1920498746657406,3.0945312194779124e+16,1.1734843184560934e+17,399316.61791139806,83616.47457716156
13,512,46,4,2,1.0043735603268555,3.0945312194779124e+16,3.3230193903341216e+16,399316.61791139806,1428119.6033912005
13,512,46,4,3,0.39404737605204104,3.0945312194779124e+16,4.584541750759077e+16,399316.61791139806,2534937.401236188
13,512,46,4,4,8.758026527102642,3.0945312194779124e+16,1.1574616484301512e+17,399316.61791139806,46807.312390674866
13,512,46,4,5,0.12661989411775598,3.0945312194779124e+16,inf,399316.61791139806,45466.09163653721
13,512,46,5,0,3.3889296088503142,3.0945312194779124e+16,3.375377309911382e+16,399316.61791139806,458565.7743967848
13,512,46,5,1,0.00435195950527795,3.0945312194779124e+16,7.846070900848782e+16,399316.61791139806,814780.2655033217
13,512,46,5,2,0.18611630292348252,3.0945312194779124e+16,1.8007985837936584e+16,399316.61791139806,1474081.9825128755
13,512,46,5,3,0.9818195302639389,3.0945312194779124e+16,2.575806899252615e+16,399316.61791139806,2679247.1170627964
13,512,46,5,4,0.39291771748116355,3.0945312194779124e+16,2.3196277682290412e+16,399316.61791139806,413607.4284753984
13,512,46,5,5,7.1939014297051855,3.0945312194779124e+16,2.877276548047689e+16,399316.61791139806,399316.61791139806
13,512,47,0,0,4.89898820343911,3.0945312194779124e+16,8.143170889618006e+17,715729.9480881086,715729.9480881086
13,512,47,0,1,0.2478012172074312,3.0945312194779124e+16,6.366635664805138e+16,715729.9480881086,413607.4284722967
13,512,47,0,2,0.38765956112148225,3.0945312194779124e+16,3.8052991840330584e+16,715729.9480881086,239845.08725250405
13,512,47,0,3,1.7048100519095342,3.0945312194779124e+16,3.018171954191887e+16,715729.9480881086,141678.1800464165
13,512,47,0,4,0.35376162530011657,3.0945312194779124e+16,3.0439162480680224e+16,715729.9480881086,85664.91906645634
13,512,47,0,5,0.6906002062114476,3.0945312194779124e+16,3.302967463318406e+16,715729.9480881086,834176.2546113824
13,512,47,1,0,0.4115881901974171,3.0945312194779124e+16,2.5574447909343484e+16,715729.9480881086,1184284.9969921939
13,512,47,1,1,4.89898820343911,3.0945312194779124e+16,8.143170889618006e+17,715729.9480881086,715729.9480881086
13,512,47,1,2,0.2478012172074312,3.0945312194779124e+16,6.366635664805138e+16,715729.9480881086,413607.4284722967
13,512,47,1,3,0.38765956112148225,3.0945312194779124e+16,3.8052991840330584e+16,715729.9480881086,239845.08725250405
13,512,47,1,4,1.635604927902196,3.0945312194779124e+16,7.0261444810335224e+16,715729.9480881086,1474081.9824366188
13,512,47,1,5,0.35085444539933114,3.0945312194779124e+16,5.320149181355197e+16,715729.9480881086,1514110.9807221177
13,512,47,2,0,0.13448921621532406,3.0945312194779124e+16,2.5506039599326972e+16,715729.9480881086,1651175.2842812703
13,512,47,2,1,0.4115881901974171,3.0945312194779124e+16,2.5574447909343484e+16,715729.9480881086,1184284.9969921939
13,512,47,2,2,4.89898820343911,3.0945312194779124e+16,8.143170889618006e+17,715729.9480881086,715729.9480881086
13,512,47,2,3,0.2478012172074312,3.0945312194779124e+16,6.366635664805138e+16,715729.9480881086,413607.4284722967
13,512,47,2,4,0.3913075341309053,3.0945312194779124e+16,1.385106418937396e+17,715729.9480881086,2679247.116463677
13,512,47,2,5,1.5669967035232708,3.0945312194779124e+16,1.5585337026899934e+16,715729.9480881086,2785499.704399154
13,512,47,3,0,1.7654345008727566,3.0945312194779124e+16,3.834054431790914e+17,715729.9480881086,1651175.2842319275
13,512,47,3,1,0.13448921621532406,3.0945312194779124e+16,2.5506039599326972e+16,715729.9480881086,1651175.2842812703
13,512,47,3,2,0.4115881901974171,3.0945312194779124e+16,2.5574447909343484e+16,715729.9480881086,1184284.9969921939
13,512,47,3,3,4.89898820343911,3.0945312194779124e+16,8.143170889618006e+17,715729.9480881086,715729.9480881086
13,512,47,3,4,0.13072692204559336,3.0945312194779124e+16,2.0257726951716698e+17,715729.9480881086,4665658.024959919
13,512,47,3,5,0.34172315401061054,3.0945312194779124e+16,1.0329349323933747e+17,715729.9480881086,5065843.684717872
13,512,47,4,0,0.06725320659191517,3.0945312194779124e+16,8.863596405117182e+16,715729.9480881086,1184284.9970819268
13,512,47,4,1,1.7654345008727566,3.0945312194779124e+16,3.834054431790914e+17,715729.9480881086,1651175.2842319275
13,512,47,4,2,0.13448921621532406,3.0945312194779124e+16,2.5506039599326972e+16,715729.9480881086,1651175.2842812703
13,512,47,4,3,0.4115881901974171,3.0945312194779124e+16,2.5574447909343484e+16,715729.9480881086,1184284.9969921939
13,512,47,4,4,7.1525607187228495,3.0945312194779124e+16,1.1148051901476763e+17,715729.9480881086,6783013.469486088
13,512,47,4,5,0.2315227391785228,3.0945312194779124e+16,2.75672291258741e+16,715729.9480881086,8364611.803754663
13,512,47,5,0,0.06855751369786517,3.0945312194779124e+16,1.0822119399099275e+17,715729.9480881086,326277.8470424361
13,512,47,5,1,0.17421525552361936,3.0945312194779124e+16,5.901359020508419e+16,715729.9480881086,282345.5603668944
13,512,47,5,2,0.34289615294556713,3.0945312194779124e+16,4.132104254557217e+16,715729.9480881086,194122.2305967133
13,512,47,5,3,0.13507856051376715,3.0945312194779124e+16,1.3328170705209458e+17,715729.9480881086,121652.17327972344
13,512,47,5,4,0.4129951648236516,3.0945312194779124e+16,8.122598683022472e+17,715729.9480881086,74990.90430732319
13,512,47,5,5,4.89898820343911,3.0945312194779124e+16,8.143170889618006e+17,715729.9480881086,715729.9480881086
13,512,48,0,0,0.3663139459885542,3.0945312194779124e+16,1.9106174617820984e+16,54381.29663851967,54381.29663851967
13,512,48,0,1,0.964388401777146,3.0945312194779124e+16,4.024205488239355e+16,54381.29663851967,34621.91672039471
13,512,48,0,2,0.09093215228280047,3.0945312194779124e+16,3.4289018898613096e+16,54381.29663851967,22651.284788785943
13,512,48,0,3,0.6091811845528214,3.0945312194779124e+16,1.4957548275634502e+17,54381.29663851967,15236.91582545305
13,512,48,0,4,0.06952737401749524,3.0945312194779124e+16,4.515683253433308e+16,54381.29663851967,10540.152742427925
13,512,48,0,5,0.8116913966512916,3.0945312194779124e+16,1.5142673456949792e+17,54381.29663851967,7496.443867172653
13,512,48,1,0,0.6863175085138955,3.0945312194779124e+16,4.360880369812765e+17,54381.29663851967,87712.13565987909
13,512,48,1,1,0.3663139459885542,3.0945312194779124e+16,1.9106174617820984e+16,54381.29663851967,54381.29663851967
13,512,48,1,2,0.964388401777146,3.0945312194779124e+16,4.024205488239355e+16,54381.29663851967,34621.91672039471
13,512,48,1,3,0.09093215228280047,3.0945312194779124e+16,3.4289018898613096e+16,54381.29663851967,22651.284788785943
13,512,48,1,4,0.6091811845528214,3.0945312194779124e+16,1.4957548275634502e+17,54381.29663851967,15236.91582545305
13,512,48,1,5,0.06952737401749524,3.0945312194779124e+16,4.515683253433308e+16,54381.29663851967,10540.152742427925
13,512,48,2,0,0.35856999474084794,3.0945312194779124e+16,4.3257319144804904e+16,54381.29663851967,145129.35771621112
13,512,48,2,1,0.6863175085138955,3.0945312194779124e+16,4.360880369812765e+17,54381.29663851967,87712.13565987909
13,512,48,2,2,0.3663139459885542,3.0945312194779124e+16,1.9106174617820984e+16,54381.29663851967,54381.29663851967
13,512,48,2,3,0.964388401777146,3.0945312194779124e+16,4.024205488239355e+16,54381.29663851967,34621.91672039471
13,512,48,2,4,0.09093215228280047,3.0945312194779124e+16,3.4289018898613096e+16,54381.29663851967,22651.284788785943
13,512,48,2,5,0.6319755658899321,3.0945312194779124e+16,3.2051725518571148e+16,54381.29663851967,162398.62595476618
13,512,48,3,0,1.702345889311923,3.0945312194779124e+16,4.288120590203964e+16,54381.29663851967,245994.12608166624
13,512,48,3,1,0.35856999474084794,3.0945312194779124e+16,4.3257319144804904e+16,54381.29663851967,145129.35771621112
13,512,48,3,2,0.6863175085138955,3.0945312194779124e+16,4.360880369812765e+17,54381.29663851967,87712.13565987909
13,512,48,3,3,0.3663139459885542,3.0945312194779124e+16,1.9106174617820984e+16,54381.29663851967,54381.29663851967
13,512,48,3,4,0.964388401777146,3.0945312194779124e+16,4.024205488239355e+16,54381.29663851967,34621.91672039471
13,512,48,3,5,0.08781473293559797,3.0945312194779124e+16,1.7144219590208026e+16,54381.29663851967,275724.9708541668
13,512,48,4,0,0.3879500675678558,3.0945312194779124e+16,6.06503831611898e+16,54381.29663851967,425932.3831125486
13,512,48,4,1,1.702345889311923,3.0945312194779124e+16,4.288120590203964e+16,54381.29663851967,245994.12608166624
13,512,48,4,2,0.35856999474084794,3.0945312194779124e+16,4.3257319144804904e+16,54381.29663851967,145129.35771621112
13,512,48,4,3,0.6863175085138955,3.0945312194779124e+16,4.360880369812765e+17,54381.29663851967,87712.13565987909
13,512,48,4,4,0.3663139459885542,3.0945312194779124e+16,1.9106174617820984e+16,54381.29663851967,54381.29663851967
13,512,48,4,5,0.9608869387394029,3.0945312194779124e+16,8.852753233738898e+16,54381.29663851967,479491.0754261432
13,512,48,5,0,0.25240455468547235,3.0945312194779124e+16,6.481780374452477e+16,54381.29663851967,48097.645652319115
13,512,48,5,1,0.3859171601976106,3.0945312194779124e+16,1.417712289502089e+17,54381.29663851967,30668.07713149078
13,512,48,5,2,1.741699199764093,3.0945312194779124e+16,3.900622213217957e+16,54381.29663851967,20081.179957127504
13,512,48,5,3,0.3273653757572519,3.0945312194779124e+16,3.3281500416354268e+16,54381.29663851967,13515.87615752316
13,512,48,5,4,0.7802455943915475,3.0945312194779124e+16,2.180586106134836e+17,54381.29663851967,9354.003444003736
13,512,48,5,5,0.3355923392301116,3.0945312194779124e+16,4.882799681749257e+16,54381.29663851967,6655.585401506395
13,512,49,0,0,0.5726073883935051,3.0945312194779124e+16,inf,7667.064829561033,7667.064829561033
13,512,49,0,1,0.08354938065835663,3.0945312194779124e+16,2.333226487112383e+16,7667.064829561033,5602.654923279981
13,512,49,0,2,0.10886736584469348,3.0945312194779124e+16,1.8762998573412324e+16,7667.064829561033,4202.377760721099
13,512,49,0,3,0.5193189247118154,3.0945312194779124e+16,1.1784188329597242e+17,7667.064829561033,3230.967603498244
13,512,49,0,4,1.2614438980763467,3.0945312194779124e+16,3.946003600426723e+16,7667.064829561033,2542.150315360534
13,512,49,0,5,0.11448085145668606,3.0945312194779124e+16,2.6418402734986004e+16,7667.064829561033,2043.3405154537184
13,512,49,1,0,0.8100746171701924,3.0945312194779124e+16,7.689761131424738e+16,7667.064829561033,10780.826024232156
13,512,49,1,1,0.5726073883935051,3.0945312194779124e+16,inf,7667.064829561033,7667.064829561033
13,512,49,1,2,0.08354938065835663,3.0945312194779124e+16,2.333226487112383e+16,7667.064829561033,5602.654923279981
13,512,49,1,3,0.10886736584469348,3.0945312194779124e+16,1.8762998573412324e+16,7667.064829561033,4202.377760721099
13,512,49,1,4,0.5193189247118154,3.0945312194779124e+16,1.1784188329597242e+17,7667.064829561033,3230.967603498244
13,512,49,1,5,1.2614438980763467,3.0945312194779124e+16,3.946003600426723e+16,7667.064829561033,2542.150315360534
