ID,lim_lo,lim_hi,fre,cond_coarse
8,28,71,1.399526e-04,3.268984e+13
8,29,30,1.399526e-04,4.351953e+13
8,29,31,1.399526e-04,4.043744e+13
8,29,32,1.399526e-04,3.914393e+13
8,29,33,1.399526e-04,3.268984e+13
8,29,34,1.399526e-04,3.268984e+13
8,29,35,1.399526e-04,4.043744e+13
8,29,36,1.399526e-04,4.404082e+13
8,29,37,1.399526e-04,3.268984e+13
8,29,38,1.399526e-04,3.268984e+13
8,29,39,1.399526e-04,3.430814e+13
8,29,40,1.399526e-04,3.430814e+13
8,29,41,1.399526e-04,3.268984e+13
8,29,42,1.399526e-04,3.268984e+13
8,29,43,1.399526e-04,3.268984e+13
8,29,44,1.399526e-04,3.268984e+13
8,29,45,1.399526e-04,3.268984e+13
8,29,46,1.399526e-04,3.268984e+13
8,29,47,1.399526e-04,3.268984e+13
8,29,48,1.399526e-04,3.268984e+13
8,29,49,1.399526e-04,3.268984e+13
8,29,50,1.399526e-04,3.268984e+13
8,29,51,1.399526e-04,3.268984e+13
8,29,52,1.399526e-04,3.268984e+13
8,29,53,1.399526e-04,3.268984e+13
8,29,54,1.399526e-04,3.268984e+13
8,29,55,1.399526e-04,3.268984e+13
8,29,56,1.399526e-04,3.268984e+13
8,29,57,1.399526e-04,3.268984e+13
8,29,58,1.399526e-04,3.268984e+13
8,29,59,1.399526e-04,3.268984e+13
8,29,60,1.399526e-04,3.268984e+13
8,29,61,1.399526e-04,3.268984e+13
8,29,62,1.399526e-04,3.268984e+13
8,29,63,1.399526e-04,3.268984e+13
8,29,64,1.399526e-04,3.268984e+13
8,29,65,1.399526e-04,3.268984e+13
8,29,66,1.399526e-04,3.268984e+13
8,29,67,1.399526e-04,3.268984e+13
8,29,68,1.399526e-04,3.268984e+13
8,29,69,1.399526e-04,3.268984e+13
8,29,70,1.399526e-04,3.268984e+13
8,29,71,1.399526e-04,3.268984e+13
8,30,31,6.758495e-03,3.268984e+13
8,30,32,1.399526e-04,3.914393e+13
8,30,33,1.399526e-04,3.268984e+13
8,30,34,1.399526e-04,3.268984e+13
8,30,35,1.399526e-04,4.043744e+13
8,30,36,1.399526e-04,4.404082e+13
8,30,37,1.399526e-04,3.268984e+13
8,30,38,1.399526e-04,3.268984e+13
8,30,39,1.399526e-04,3.430814e+13
8,30,40,1.399526e-04,3.430814e+13
8,30,41,1.399526e-04,3.268984e+13
8,30,42,1.399526e-04,3.268984e+13
8,30,43,1.399526e-04,3.268984e+13
8,30,44,1.399526e-04,3.268984e+13
8,30,45,1.399526e-04,3.268984e+13
8,30,46,1.399526e-04,3.268984e+13
8,30,47,1.399526e-04,3.268984e+13
8,30,48,1.399526e-04,3.268984e+13
8,30,49,1.399526e-04,3.268984e+13
8,30,50,1.399526e-04,3.268984e+13
8,30,51,1.399526e-04,3.268984e+13
8,30,52,1.399526e-04,3.268984e+13
8,30,53,1.399526e-04,3.268984e+13
8,30,54,1.399526e-04,3.268984e+13
8,30,55,1.399526e-04,3.268984e+13
8,30,56,1.399526e-04,3.268984e+13
8,30,57,1.399526e-04,3.268984e+13
8,30,58,1.399526e-04,3.268984e+13
8,30,59,1.399526e-04,3.268984e+13
8,30,60,1.399526e-04,3.268984e+13
8,30,61,1.399526e-04,3.268984e+13
8,30,62,1.399526e-04,3.268984e+13
8,30,63,1.399526e-04,3.268984e+13
8,30,64,1.399526e-04,3.268984e+13
8,30,65,1.399526e-04,3.268984e+13
8,30,66,1.399526e-04,3.268984e+13
8,30,67,1.399526e-04,3.268984e+13
8,30,68,1.399526e-04,3.268984e+13
8,30,69,1.399526e-04,3.268984e+13
8,30,70,1.399526e-04,3.268984e+13
8,30,71,1.399526e-04,3.268984e+13
8,31,32,1.399526e-04,3.920551e+13
8,31,33,1.399526e-04,4.422304e+13
8,31,34,1.399526e-04,4.422304e+13
8,31,35,1.399526e-04,3.268984e+13
8,31,36,1.399526e-04,3.268984e+13
8,31,37,1.399526e-04,3.972167e+13
8,31,38,1.399526e-04,3.972167e+13
8,31,39,1.399526e-04,3.507189e+13
8,31,40,1.399526e-04,3.507189e+13
8,31,41,1.399526e-04,3.268984e+13
8,31,42,1.399526e-04,3.268984e+13
8,31,43,1.399526e-04,3.268984e+13
8,31,44,1.399526e-04,3.268984e+13
8,31,45,1.399526e-04,3.268984e+13
8,31,46,1.399526e-04,3.268984e+13
8,31,47,1.399526e-04,3.273554e+13
8,31,48,1.399526e-04,3.273554e+13
8,31,49,1.399526e-04,3.268984e+13
8,31,50,1.399526e-04,3.268984e+13
8,31,51,1.399526e-04,3.268984e+13
8,31,52,1.399526e-04,3.268984e+13
8,31,53,1.399526e-04,3.268984e+13
8,31,54,1.399526e-04,3.268984e+13
8,31,55,1.399526e-04,3.268984e+13
8,31,56,1.399526e-04,3.268984e+13
8,31,57,1.399526e-04,3.268984e+13
8,31,58,1.399526e-04,3.268984e+13
8,31,59,1.399526e-04,3.268984e+13
8,31,60,1.399526e-04,3.268984e+13
8,31,61,1.399526e-04,3.268984e+13
8,31,62,1.399526e-04,3.268984e+13
8,31,63,1.399526e-04,3.268984e+13
8,31,64,1.399526e-04,3.268984e+13
8,31,65,1.399526e-04,3.268984e+13
8,31,66,1.399526e-04,3.268984e+13
8,31,67,1.399526e-04,3.268984e+13
8,31,68,1.399526e-04,3.268984e+13
8,31,69,1.399526e-04,3.268984e+13
8,31,70,1.399526e-04,3.268984e+13
8,31,71,1.399526e-04,3.268984e+13
8,32,33,1.399526e-04,3.268984e+13
8,32,34,1.399526e-04,4.422304e+13
8,32,35,1.399526e-04,3.268984e+13
8,32,36,1.399526e-04,3.268984e+13
8,32,37,1.399526e-04,3.972167e+13
8,32,38,1.399526e-04,3.972167e+13
8,32,39,1.399526e-04,3.507189e+13
8,32,40,1.399526e-04,3.507189e+13
8,32,41,1.399526e-04,3.268984e+13
8,32,42,1.399526e-04,3.268984e+13
8,32,43,1.399526e-04,3.268984e+13
8,32,44,1.399526e-04,3.268984e+13
8,32,45,1.399526e-04,3.268984e+13
8,32,46,1.399526e-04,3.268984e+13
8,32,47,1.399526e-04,3.273554e+13
8,32,48,1.399526e-04,3.273554e+13
8,32,49,1.399526e-04,3.268984e+13
8,32,50,1.399526e-04,3.268984e+13
8,32,51,1.399526e-04,3.268984e+13
8,32,52,1.399526e-04,3.268984e+13
8,32,53,1.399526e-04,3.268984e+13
8,32,54,1.399526e-04,3.268984e+13
8,32,55,1.399526e-04,3.268984e+13
8,32,56,1.399526e-04,3.268984e+13
8,32,57,1.399526e-04,3.268984e+13
8,32,58,1.399526e-04,3.268984e+13
8,32,59,1.399526e-04,3.268984e+13
8,32,60,1.399526e-04,3.268984e+13
8,32,61,1.399526e-04,3.268984e+13
8,32,62,1.399526e-04,3.268984e+13
8,32,63,1.399526e-04,3.268984e+13
8,32,64,1.399526e-04,3.268984e+13
8,32,65,1.399526e-04,3.268984e+13
8,32,66,1.399526e-04,3.268984e+13
8,32,67,1.399526e-04,3.268984e+13
8,32,68,1.399526e-04,3.268984e+13
8,32,69,1.399526e-04,3.268984e+13
8,32,70,1.399526e-04,3.268984e+13
8,32,71,1.399526e-04,3.268984e+13
8,33,34,1.399526e-04,4.318662e+13
8,33,35,1.399526e-04,4.084616e+13
8,33,36,1.399526e-04,4.068909e+13
8,33,37,1.399526e-04,4.422304e+13
8,33,38,1.399526e-04,4.422304e+13
8,33,39,1.399526e-04,3.268984e+13
8,33,40,1.399526e-04,3.268984e+13
8,33,41,1.399526e-04,3.268984e+13
8,33,42,1.399526e-04,3.268984e+13
8,33,43,1.399526e-04,3.268984e+13
8,33,44,1.399526e-04,3.268984e+13
8,33,45,1.399526e-04,3.273554e+13
8,33,46,1.399526e-04,3.273554e+13
8,33,47,1.399526e-04,3.273554e+13
8,33,48,1.399526e-04,3.273554e+13
8,33,49,1.399526e-04,3.756496e+13
8,33,50,1.399526e-04,3.756496e+13
8,33,51,1.399526e-04,3.756496e+13
8,33,52,1.399526e-04,3.756496e+13
8,33,53,1.399526e-04,3.756496e+13
8,33,54,1.399526e-04,3.756496e+13
8,33,55,1.399526e-04,3.268984e+13
8,33,56,1.399526e-04,3.268984e+13
8,33,57,1.399526e-04,3.268984e+13
8,33,58,1.399526e-04,3.268984e+13
8,33,59,1.399526e-04,3.361790e+13
8,33,60,1.399526e-04,3.361790e+13
8,33,61,1.399526e-04,3.268984e+13
8,33,62,1.399526e-04,3.268984e+13
8,33,63,1.399526e-04,3.268984e+13
8,33,64,1.399526e-04,3.268984e+13
8,33,65,1.399526e-04,3.268984e+13
8,33,66,1.399526e-04,3.268984e+13
8,33,67,1.399526e-04,3.268984e+13
8,33,68,1.399526e-04,3.268984e+13
8,33,69,1.399526e-04,3.268984e+13
8,33,70,1.399526e-04,3.268984e+13
8,33,71,1.399526e-04,3.268984e+13
8,34,35,6.758495e-03,3.268984e+13
8,34,36,1.399526e-04,4.068909e+13
8,34,37,1.399526e-04,4.176216e+13
8,34,38,1.399526e-04,4.077011e+13
8,34,39,1.399526e-04,3.268984e+13
8,34,40,1.399526e-04,3.268984e+13
8,34,41,1.399526e-04,3.268984e+13
8,34,42,1.399526e-04,3.268984e+13
8,34,43,1.399526e-04,3.268984e+13
8,34,44,1.399526e-04,3.268984e+13
8,34,45,1.399526e-04,3.273554e+13
8,34,46,1.399526e-04,3.273554e+13
8,34,47,1.399526e-04,3.273554e+13
8,34,48,1.399526e-04,3.273554e+13
8,34,49,1.399526e-04,3.756496e+13
8,34,50,1.399526e-04,3.756496e+13
8,34,51,1.399526e-04,3.756496e+13
8,34,52,1.399526e-04,3.756496e+13
8,34,53,1.399526e-04,3.756496e+13
8,34,54,1.399526e-04,3.756496e+13
8,34,55,1.399526e-04,3.268984e+13
8,34,56,1.399526e-04,3.268984e+13
8,34,57,1.399526e-04,3.268984e+13
8,34,58,1.399526e-04,3.268984e+13
8,34,59,1.399526e-04,3.361790e+13
8,34,60,1.399526e-04,3.361790e+13
8,34,61,1.399526e-04,3.268984e+13
8,34,62,1.399526e-04,3.268984e+13
8,34,63,1.399526e-04,3.268984e+13
8,34,64,1.399526e-04,3.268984e+13
8,34,65,1.399526e-04,3.268984e+13
8,34,66,1.399526e-04,3.268984e+13
8,34,67,1.399526e-04,3.268984e+13
8,34,68,1.399526e-04,3.268984e+13
8,34,69,1.399526e-04,3.268984e+13
8,34,70,1.399526e-04,3.268984e+13
8,34,71,1.399526e-04,3.268984e+13
8,35,36,1.399526e-04,4.422304e+13
8,35,37,1.399526e-04,4.237510e+13
8,35,38,1.399526e-04,4.309465e+13
8,35,39,1.399526e-04,3.268984e+13
8,35,40,1.399526e-04,3.268984e+13
8,35,41,1.399526e-04,3.268984e+13
8,35,42,1.399526e-04,3.268984e+13
8,35,43,1.399526e-04,3.268984e+13
8,35,44,1.399526e-04,3.268984e+13
8,35,45,1.399526e-04,3.268984e+13
8,35,46,1.399526e-04,3.268984e+13
8,35,47,1.399526e-04,3.268984e+13
8,35,48,1.399526e-04,3.268984e+13
8,35,49,1.399526e-04,3.268984e+13
8,35,50,1.399526e-04,3.268984e+13
8,35,51,1.399526e-04,3.268984e+13
8,35,52,1.399526e-04,3.268984e+13
8,35,53,1.399526e-04,3.268984e+13
8,35,54,1.399526e-04,3.268984e+13
8,35,55,1.399526e-04,3.268984e+13
8,35,56,1.399526e-04,3.268984e+13
8,35,57,1.399526e-04,3.268984e+13
8,35,58,1.399526e-04,3.268984e+13
8,35,59,1.399526e-04,3.268984e+13
8,35,60,1.399526e-04,3.268984e+13
8,35,61,1.399526e-04,3.268984e+13
8,35,62,1.399526e-04,3.268984e+13
8,35,63,1.399526e-04,3.268984e+13
8,35,64,1.399526e-04,3.268984e+13
8,35,65,1.399526e-04,3.268984e+13
8,35,66,1.399526e-04,3.268984e+13
8,35,67,1.399526e-04,3.268984e+13
8,35,68,1.399526e-04,3.268984e+13
8,35,69,1.399526e-04,3.268984e+13
8,35,70,1.399526e-04,3.268984e+13
8,35,71,1.399526e-04,3.268984e+13
9,10,20,7.568806e-05,2.612346e+14
9,10,21,7.568779e-05,2.813178e+14
9,10,22,3.403779e-05,2.611965e+14
9,10,23,3.403779e-05,2.720523e+14
9,10,24,5.975343e-05,2.713812e+14
9,10,25,5.974659e-05,2.605523e+14
9,10,26,5.974659e-05,2.605523e+14
9,10,27,5.974659e-05,2.605528e+14
9,10,28,5.974659e-05,2.605528e+14
9,10,29,5.974659e-05,2.605528e+14
9,10,30,6.004781e-05,2.605528e+14
9,10,31,6.004781e-05,2.605510e+14
9,10,32,6.004781e-05,2.605510e+14
9,10,33,6.004781e-05,2.605510e+14
9,10,34,1.685809e-05,1.797592e+14
9,10,35,1.685809e-05,1.797592e+14
9,10,36,1.685809e-05,1.797592e+14
9,10,37,1.735584e-04,4.909124e+13
9,10,38,1.735584e-04,4.909124e+13
9,10,39,1.363524e-04,4.378951e+13
9,10,40,1.363524e-04,4.378951e+13
9,10,41,1.834476e-04,3.420595e+13
9,10,42,1.834476e-04,3.420595e+13
9,10,43,1.834476e-04,3.420595e+13
9,10,44,1.834476e-04,3.420606e+13
9,10,45,1.834476e-04,3.420606e+13
9,10,46,1.834476e-04,3.420606e+13
9,10,47,1.834476e-04,3.420606e+13
9,10,48,1.834476e-04,3.420606e+13
9,10,49,1.834476e-04,3.420606e+13
9,10,50,1.834476e-04,3.341420e+13
9,10,51,1.834476e-04,3.341420e+13
9,10,52,1.834476e-04,3.341420e+13
9,10,53,1.826846e-04,3.420595e+13
9,10,54,1.826846e-04,3.420595e+13
9,10,55,1.826846e-04,3.420595e+13
9,10,56,1.826846e-04,3.420595e+13
9,10,57,1.826846e-04,3.420595e+13
9,10,58,1.826846e-04,3.420595e+13
9,10,59,1.826846e-04,3.420595e+13
9,10,60,1.826846e-04,3.420595e+13
9,10,61,1.812237e-04,3.420595e+13
9,10,62,1.812237e-04,3.420595e+13
9,10,63,1.812237e-04,3.420595e+13
9,10,64,1.812237e-04,3.420595e+13
9,10,65,1.812237e-04,3.420595e+13
9,10,66,1.812237e-04,3.420595e+13
9,10,67,1.812237e-04,3.420595e+13
9,10,68,1.812237e-04,3.420595e+13
9,10,69,1.812237e-04,3.420595e+13
9,10,70,1.812237e-04,3.420595e+13
9,10,71,1.812237e-04,3.420595e+13
9,11,20,1.734319e-05,1.989824e+14
9,11,21,1.772937e-05,1.993930e+14
9,11,22,1.774208e-04,1.500533e+14
9,11,23,1.774207e-04,1.500532e+14
9,11,24,1.799697e-04,1.500529e+14
9,11,25,1.799697e-04,1.500529e+14
9,11,26,1.691488e-04,1.472545e+14
9,11,27,1.691488e-04,1.414231e+14
9,11,28,1.691488e-04,1.414231e+14
9,11,29,1.691488e-04,1.414231e+14
9,11,30,1.691488e-04,1.414231e+14
9,11,31,1.691488e-04,1.414231e+14
9,11,32,1.691488e-04,1.414231e+14
9,11,33,1.691488e-04,1.414231e+14
9,11,34,1.691503e-04,1.833930e+14
9,11,35,1.691503e-04,1.414227e+14
9,11,36,1.691503e-04,1.414227e+14
9,11,37,1.731343e-04,4.909124e+13
9,11,38,1.731813e-04,4.909124e+13
9,11,39,1.363475e-04,4.378951e+13
9,11,40,1.363475e-04,4.378951e+13
9,11,41,1.834443e-04,3.420595e+13
9,11,42,1.834443e-04,3.420595e+13
9,11,43,1.834443e-04,3.420595e+13
9,11,44,1.834443e-04,3.420606e+13
9,11,45,1.834443e-04,3.420606e+13
9,11,46,1.834443e-04,3.420606e+13
9,11,47,1.834443e-04,3.420606e+13
9,11,48,1.834443e-04,3.420606e+13
9,11,49,1.834443e-04,3.420606e+13
9,11,50,1.834443e-04,3.341420e+13
9,11,51,1.834443e-04,3.341420e+13
9,11,52,1.834443e-04,3.341420e+13
9,11,53,1.826720e-04,3.420595e+13
9,11,54,1.826720e-04,3.420595e+13
9,11,55,1.826720e-04,3.420595e+13
9,11,56,1.826720e-04,3.420595e+13
9,11,57,1.826720e-04,3.420595e+13
9,11,58,1.826720e-04,3.420595e+13
9,11,59,1.826720e-04,3.420595e+13
9,11,60,1.826720e-04,3.420595e+13
9,11,61,1.812510e-04,3.420595e+13
9,11,62,1.812510e-04,3.420595e+13
9,11,63,1.812510e-04,3.420595e+13
9,11,64,1.812510e-04,3.420595e+13
9,11,65,1.812510e-04,3.420595e+13
9,11,66,1.812510e-04,3.420595e+13
9,11,67,1.812510e-04,3.420595e+13
9,11,68,1.812510e-04,3.420595e+13
9,11,69,1.812510e-04,3.420595e+13
9,11,70,1.812510e-04,3.420595e+13
9,11,71,1.812510e-04,3.420595e+13
9,12,20,1.734319e-05,1.989824e+14
9,12,21,1.772937e-05,1.993930e+14
9,12,22,1.774208e-04,1.500533e+14
9,12,23,1.774207e-04,1.500532e+14
9,12,24,1.799697e-04,1.500529e+14
9,12,25,1.799697e-04,1.500529e+14
9,12,26,1.691488e-04,1.472545e+14
9,12,27,1.691488e-04,1.414231e+14
9,12,28,1.691488e-04,1.414231e+14
9,12,29,1.691488e-04,1.414231e+14
9,12,30,1.691488e-04,1.414231e+14
9,12,31,1.691488e-04,1.414231e+14
9,12,32,1.691488e-04,1.414231e+14
9,12,33,1.691488e-04,1.414231e+14
9,12,34,1.691503e-04,1.472543e+14
9,12,35,1.691503e-04,1.414227e+14
9,12,36,1.691503e-04,1.414227e+14
9,12,37,1.731343e-04,4.909124e+13
9,12,38,1.731813e-04,4.909124e+13
9,12,39,1.363475e-04,4.378951e+13
9,12,40,1.363475e-04,4.378951e+13
9,12,41,1.834443e-04,3.420595e+13
9,12,42,1.834443e-04,3.420595e+13
9,12,43,1.834443e-04,3.420595e+13
9,12,44,1.834443e-04,3.420606e+13
9,12,45,1.834443e-04,3.420606e+13
9,12,46,1.834443e-04,3.420606e+13
9,12,47,1.834443e-04,3.420606e+13
9,12,48,1.834443e-04,3.420606e+13
9,12,49,1.834443e-04,3.420606e+13
9,12,50,1.834443e-04,3.341420e+13
9,12,51,1.834443e-04,3.341420e+13
9,12,52,1.834443e-04,3.341420e+13
9,12,53,1.826720e-04,3.420595e+13
9,12,54,1.826720e-04,3.420595e+13
9,12,55,1.826720e-04,3.420595e+13
9,12,56,1.826720e-04,3.420595e+13
9,12,57,1.826720e-04,3.420595e+13
9,12,58,1.826720e-04,3.420595e+13
9,12,59,1.826720e-04,3.420595e+13
9,12,60,1.826720e-04,3.420595e+13
9,12,61,1.812510e-04,3.420595e+13
9,12,62,1.812510e-04,3.420595e+13
9,12,63,1.812510e-04,3.420595e+13
9,12,64,1.812510e-04,3.420595e+13
9,12,65,1.812510e-04,3.420595e+13
9,12,66,1.812510e-04,3.420595e+13
9,12,67,1.812510e-04,3.420595e+13
9,12,68,1.812510e-04,3.420595e+13
9,12,69,1.812510e-04,3.420595e+13
9,12,70,1.812510e-04,3.420595e+13
9,12,71,1.812510e-04,3.420595e+13
9,13,20,1.790901e-05,1.989826e+14
9,13,21,1.641495e-05,2.071826e+14
9,13,22,1.774395e-04,1.500531e+14
9,13,23,1.774269e-04,1.500531e+14
9,13,24,1.799701e-04,1.500529e+14
9,13,25,1.799701e-04,1.500529e+14
9,13,26,1.691498e-04,1.472545e+14
9,13,27,1.691490e-04,1.414231e+14
9,13,28,1.691490e-04,1.414231e+14
9,13,29,1.691490e-04,1.414231e+14
9,13,30,1.691490e-04,1.414231e+14
9,13,31,1.691490e-04,1.414231e+14
9,13,32,1.691490e-04,1.414231e+14
9,13,33,1.691490e-04,1.414231e+14
9,13,34,1.691503e-04,1.414231e+14
9,13,35,1.691503e-04,1.414231e+14
9,13,36,1.691503e-04,1.414231e+14
9,13,37,1.731036e-04,4.909124e+13
9,13,38,1.731766e-04,4.909124e+13
9,13,39,1.363436e-04,4.378951e+13
9,13,40,1.363436e-04,4.378951e+13
9,13,41,1.834111e-04,3.420595e+13
9,13,42,1.834111e-04,3.420595e+13
9,13,43,1.834111e-04,3.420595e+13
9,13,44,1.834111e-04,3.420606e+13
9,13,45,1.834111e-04,3.420606e+13
9,13,46,1.834111e-04,3.420606e+13
9,13,47,1.834111e-04,3.420606e+13
9,13,48,1.834111e-04,3.420606e+13
9,13,49,1.834111e-04,3.420606e+13
9,13,50,1.834111e-04,3.341420e+13
9,13,51,1.834111e-04,3.341420e+13
9,13,52,1.834111e-04,3.341420e+13
9,13,53,1.826665e-04,3.420595e+13
9,13,54,1.826665e-04,3.420595e+13
9,13,55,1.826665e-04,3.420595e+13
9,13,56,1.826665e-04,3.420595e+13
9,13,57,1.826665e-04,3.420595e+13
9,13,58,1.826665e-04,3.420595e+13
9,13,59,1.826665e-04,3.420595e+13
9,13,60,1.826665e-04,3.420595e+13
9,13,61,1.812587e-04,3.420595e+13
9,13,62,1.812587e-04,3.420595e+13
9,13,63,1.812587e-04,3.420595e+13
9,13,64,1.812587e-04,3.420595e+13
9,13,65,1.812587e-04,3.420595e+13
9,13,66,1.812587e-04,3.420595e+13
9,13,67,1.812587e-04,3.420595e+13
9,13,68,1.812587e-04,3.420595e+13
9,13,69,1.812587e-04,3.420595e+13
9,13,70,1.812587e-04,3.420595e+13
9,13,71,1.812587e-04,3.420595e+13
9,14,20,1.790901e-05,1.989765e+14
9,14,21,1.641495e-05,1.989765e+14
9,14,22,1.774395e-04,1.500531e+14
9,14,23,1.774269e-04,1.500531e+14
9,14,24,1.799701e-04,1.500529e+14
9,14,25,1.799701e-04,1.500529e+14
9,14,26,1.691498e-04,1.472545e+14
9,14,27,1.691490e-04,1.414231e+14
9,14,28,1.691490e-04,1.414231e+14
9,14,29,1.691490e-04,1.414231e+14
9,14,30,1.691490e-04,1.414231e+14
9,14,31,1.691490e-04,1.414231e+14
9,14,32,1.691490e-04,1.414231e+14
9,14,33,1.691490e-04,1.414231e+14
9,14,34,1.691503e-04,1.414231e+14
9,14,35,1.691503e-04,1.414231e+14
9,14,36,1.691503e-04,1.414231e+14
9,14,37,1.731036e-04,4.909124e+13
9,14,38,1.731766e-04,4.909124e+13
9,14,39,1.363436e-04,4.378951e+13
9,14,40,1.363436e-04,4.378951e+13
9,14,41,1.834111e-04,3.420595e+13
9,14,42,1.834111e-04,3.420595e+13
9,14,43,1.834111e-04,3.420595e+13
9,14,44,1.834111e-04,3.420606e+13
9,14,45,1.834111e-04,3.420606e+13
9,14,46,1.834111e-04,3.420606e+13
9,14,47,1.834111e-04,3.420606e+13
9,14,48,1.834111e-04,3.420606e+13
9,14,49,1.834111e-04,3.420606e+13
9,14,50,1.834111e-04,3.341420e+13
9,14,51,1.834111e-04,3.341420e+13
9,14,52,1.834111e-04,3.341420e+13
9,14,53,1.826665e-04,3.420595e+13
9,14,54,1.826665e-04,3.420595e+13
9,14,55,1.826665e-04,3.420595e+13
9,14,56,1.826665e-04,3.420595e+13
9,14,57,1.826665e-04,3.420595e+13
9,14,58,1.826665e-04,3.420595e+13
9,14,59,1.826665e-04,3.420595e+13
9,14,60,1.826665e-04,3.420595e+13
9,14,61,1.812587e-04,3.420595e+13
9,14,62,1.812587e-04,3.420595e+13
9,14,63,1.812587e-04,3.420595e+13
9,14,64,1.812587e-04,3.420595e+13
9,14,65,1.812587e-04,3.420595e+13
9,14,66,1.812587e-04,3.420595e+13
9,14,67,1.812587e-04,3.420595e+13
9,14,68,1.812587e-04,3.420595e+13
9,14,69,1.812587e-04,3.420595e+13
9,14,70,1.812587e-04,3.420595e+13
9,14,71,1.812587e-04,3.420595e+13
9,15,20,2.122483e-05,2.580289e+14
9,15,21,2.074166e-05,1.989826e+14
9,15,22,1.774395e-04,1.500534e+14
9,15,23,1.774270e-04,1.441154e+14
9,15,24,1.799439e-04,1.500531e+14
9,15,25,1.799297e-04,1.500533e+14
9,15,26,1.590016e-04,1.414228e+14
9,15,27,1.590008e-04,1.414228e+14
9,15,28,1.590008e-04,1.414228e+14
9,15,29,1.590008e-04,1.414228e+14
9,15,30,1.590008e-04,1.414228e+14
9,15,31,1.590170e-04,1.414228e+14
9,15,32,1.590170e-04,1.414185e+14
9,15,33,1.599429e-04,1.414185e+14
9,15,34,1.599429e-04,1.414185e+14
9,15,35,1.599429e-04,1.414185e+14
9,15,36,1.599429e-04,1.414185e+14
9,15,37,1.738367e-04,4.909139e+13
9,15,38,1.738367e-04,4.909139e+13
9,15,39,1.363436e-04,4.378964e+13
9,15,40,1.363436e-04,4.378964e+13
9,15,41,1.834110e-04,3.420606e+13
9,15,42,1.834110e-04,3.420606e+13
9,15,43,1.834110e-04,3.420606e+13
9,15,44,1.834110e-04,3.420606e+13
9,15,45,1.834110e-04,3.420606e+13
9,15,46,1.834110e-04,3.420606e+13
9,15,47,1.834110e-04,3.420606e+13
9,15,48,1.834109e-04,3.420606e+13
9,15,49,1.834109e-04,3.420606e+13
9,15,50,1.834109e-04,3.341420e+13
9,15,51,1.834109e-04,3.341420e+13
9,15,52,1.834109e-04,3.341420e+13
9,15,53,1.826557e-04,3.420595e+13
9,15,54,1.826557e-04,3.420595e+13
9,15,55,1.826557e-04,3.420595e+13
9,15,56,1.826557e-04,3.420595e+13
9,15,57,1.826557e-04,3.420595e+13
9,15,58,1.826557e-04,3.420595e+13
9,15,59,1.826557e-04,3.420595e+13
9,15,60,1.826557e-04,3.420595e+13
9,15,61,1.812586e-04,3.420595e+13
9,15,62,1.812586e-04,3.420595e+13
9,15,63,1.812586e-04,3.420595e+13
9,15,64,1.812586e-04,3.420595e+13
9,15,65,1.812586e-04,3.420595e+13
9,15,66,1.812586e-04,3.420595e+13
9,15,67,1.812586e-04,3.420595e+13
9,15,68,1.812586e-04,3.420595e+13
9,15,69,1.812586e-04,3.420595e+13
9,15,70,1.812586e-04,3.420595e+13
9,15,71,1.812586e-04,3.420595e+13
9,16,20,2.122483e-05,2.580289e+14
9,16,21,2.084580e-05,1.989826e+14
9,16,22,1.774395e-04,1.868803e+14
9,16,23,1.774270e-04,1.441107e+14
9,16,24,1.799439e-04,1.500533e+14
9,16,25,1.799297e-04,1.500533e+14
9,16,26,1.590016e-04,1.414228e+14
9,16,27,1.590008e-04,1.414228e+14
9,16,28,1.590008e-04,1.414228e+14
9,16,29,1.590008e-04,1.414228e+14
9,16,30,1.590008e-04,1.414228e+14
9,16,31,1.590170e-04,1.414228e+14
9,16,32,1.590170e-04,1.414185e+14
9,16,33,1.595926e-04,1.414185e+14
9,16,34,1.595933e-04,1.414185e+14
9,16,35,1.595933e-04,1.414185e+14
9,16,36,1.596459e-04,1.414185e+14
9,16,37,1.738367e-04,4.909139e+13
9,16,38,1.738367e-04,4.909139e+13
9,16,39,1.363436e-04,4.378964e+13
9,16,40,1.363436e-04,4.378964e+13
9,16,41,1.834110e-04,3.420606e+13
9,16,42,1.834110e-04,3.420606e+13
9,16,43,1.834110e-04,3.420606e+13
9,16,44,1.834110e-04,3.420606e+13
9,16,45,1.834110e-04,3.420606e+13
9,16,46,1.834110e-04,3.420606e+13
9,16,47,1.834110e-04,3.420606e+13
9,16,48,1.834109e-04,3.420606e+13
9,16,49,1.834109e-04,3.420606e+13
9,16,50,1.834109e-04,3.341420e+13
9,16,51,1.834109e-04,3.341420e+13
9,16,52,1.834109e-04,3.341420e+13
9,16,53,1.826557e-04,3.420595e+13
9,16,54,1.826557e-04,3.420595e+13
9,16,55,1.826557e-04,3.420595e+13
9,16,56,1.826557e-04,3.420595e+13
9,16,57,1.826557e-04,3.420595e+13
9,16,58,1.826557e-04,3.420595e+13
9,16,59,1.826557e-04,3.420595e+13
9,16,60,1.826557e-04,3.420595e+13
9,16,61,1.812586e-04,3.420595e+13
9,16,62,1.812586e-04,3.420595e+13
9,16,63,1.812586e-04,3.420595e+13
9,16,64,1.812586e-04,3.420595e+13
9,16,65,1.812586e-04,3.420595e+13
9,16,66,1.812586e-04,3.420595e+13
9,16,67,1.812586e-04,3.420595e+13
9,16,68,1.812586e-04,3.420595e+13
