ID,M,k_max_up,k_max_down,fre,cond,cond_coarse,cond_partmax,cond_partmax_dyn
6,512,29,1,5,9.90985176625767e-17,1.0430309844436456,1.0283973613703332,1.0424788150055997,1.0413107994170494
6,512,29,2,0,9.899975399086874e-17,1.0430309844436456,1.0274175529400404,1.0424788150055997,1.0424788150055997
6,512,29,2,1,1.0137971215446745e-16,1.0430309844436456,1.0277709073974286,1.0424788150055997,1.0415797481159115
6,512,29,2,2,9.704117620450084e-17,1.0430309844436456,1.0279664879835044,1.0424788150055997,1.0406103846886574
6,512,29,2,3,9.704117620450084e-17,1.0430309844436456,1.0283973613703328,1.0424788150055997,1.0378228046280775
6,512,29,2,4,9.959086688174519e-17,1.0430309844436456,1.0282123702640618,1.0424788150055997,1.0385372115863296
6,512,29,2,5,9.90985176625767e-17,1.0430309844436456,1.028397361370333,1.0424788150055997,1.0413107994170494
6,512,29,3,0,9.968904492934509e-17,1.0430309844436456,1.0219940059071224,1.0424788150055997,1.0424788150055997
6,512,29,3,1,1.0158455333337397e-16,1.0430309844436456,1.0277709073974286,1.0424788150055997,1.0415797481159115
6,512,29,3,2,9.78443109255358e-17,1.0430309844436456,1.0279664879835049,1.0424788150055997,1.0406103846886574
6,512,29,3,3,9.568337981188405e-17,1.0430309844436456,1.0236045581956583,1.0424788150055997,1.0398565504554111
6,512,29,3,4,1.0027609463341671e-16,1.0430309844436456,1.0283973613703328,1.0424788150055997,1.0385372115863296
6,512,29,3,5,1.016687797434648e-16,1.0430309844436456,1.0283973613703328,1.0424788150055997,1.0413107994170492
6,512,29,4,0,9.765666884161765e-17,1.0430309844436456,1.0219940059071224,1.0424788150055997,1.0424788150055997
6,512,29,4,1,1.0144000249871772e-16,1.0430309844436456,1.0277709073974288,1.0424788150055997,1.0415797481159115
6,512,29,4,2,9.643443577450963e-17,1.0430309844436456,1.0279664879835047,1.0424788150055997,1.0406103846886574
6,512,29,4,3,9.649781590049179e-17,1.0430309844436456,1.023604558195658,1.0424788150055997,1.0398565504554111
6,512,29,4,4,1.0027609463341671e-16,1.0430309844436456,1.028397361370333,1.0424788150055997,1.0385372115863296
6,512,29,4,5,1.0128317295511226e-16,1.0430309844436456,1.0283973613703328,1.0424788150055997,1.0413107994170492
6,512,29,5,0,9.745611906856536e-17,1.0430309844436456,1.026073502615229,1.0424788150055997,1.0424788150055997
6,512,29,5,1,1.0139177309134166e-16,1.0430309844436456,1.0277709073974286,1.0424788150055997,1.0415797481159115
6,512,29,5,2,9.829319044316673e-17,1.0430309844436456,1.0279664879835047,1.0424788150055997,1.0406103846886574
6,512,29,5,3,9.624404496848869e-17,1.0430309844436456,1.0274175529400404,1.0424788150055997,1.0398565504554111
6,512,29,5,4,9.949259195332081e-17,1.0430309844436456,1.0283973613703328,1.0424788150055997,1.0385372115863296
6,512,29,5,5,1.0070199425954891e-16,1.0430309844436456,1.028397361370333,1.0424788150055997,1.0413107994170492
6,512,30,0,0,0.0067570461700337875,1.0430309844436456,1.0272507740047674,1.0430309681958996,1.0430309681958996
6,512,30,0,1,1.003880681870187e-16,1.0430309844436456,1.0263999795898546,1.0430309681958996,1.0430309681958996
6,512,30,0,2,0.0067570461700337875,1.0430309844436456,1.0263999795898546,1.0430309681958996,1.0430309681958996
6,512,30,0,3,0.0067570461700337875,1.0430309844436456,1.0263999795898546,1.0430309681958996,1.0430309844432675
6,512,30,0,4,0.0067570461700337875,1.0430309844436456,1.0290288713611755,1.0430309681958996,1.0430309844436052
6,512,30,0,5,0.0067570461700337875,1.0430309844436456,1.0204791083300142,1.0430309681958996,1.0430309844436432
6,512,30,1,0,0.0067570461700337875,1.0430309844436456,1.0272507740047674,1.0430309681958996,1.0430291503537954
6,512,30,1,1,9.780602991310096e-17,1.0430309844436456,1.027250774004767,1.0430309681958996,1.0430291503537954
6,512,30,1,2,0.0067570461700337875,1.0430309844436456,1.0272507740047676,1.0430309681958996,1.0430291503537954
6,512,30,1,3,0.0067570461700337875,1.0430309844436456,1.0272507740047676,1.0430309681958996,1.043030984418387
6,512,30,1,4,0.0067570461700337875,1.0430309844436456,1.0272507740047676,1.0430309681958996,1.0430309844432677
6,512,30,1,5,0.0067570461700337875,1.0430309844436456,1.029028871361176,1.0430309681958996,1.0430309844436054
6,512,30,2,0,0.0067570461700337875,1.0430309844436456,1.0246243626868328,1.0430309681958996,1.0430186393871494
6,512,30,2,1,1.0124694702362572e-16,1.0430309844436456,1.0272507740047674,1.0430309681958996,1.0430186393871497
6,512,30,2,2,0.0067570461700337875,1.0430309844436456,1.0272507740047674,1.0430309681958996,1.0430186393871497
6,512,30,2,3,0.0067570461700337875,1.0430309844436456,1.0272507740047676,1.0430309681958996,1.0430309835726879
6,512,30,2,4,0.0067570461700337875,1.0430309844436456,1.0272507740047674,1.0430309681958996,1.043030984418387
6,512,30,2,5,0.0067570461700337875,1.0430309844436456,1.0272507740047676,1.0430309681958996,1.0430309844432677
6,512,30,3,0,1.0139177309134166e-16,1.0430309844436456,1.0272507740047676,1.0430309681958996,1.0427664168027522
6,512,30,3,1,1.0032486038496983e-16,1.0430309844436456,1.0246243626868328,1.0430309681958996,1.0427664168027522
6,512,30,3,2,1.0148820898643155e-16,1.0430309844436456,1.0207733774417003,1.0430309681958996,1.0427664168027522
6,512,30,3,3,9.988434638810906e-17,1.0430309844436456,1.027250774004768,1.0430309681958996,1.0430309681958998
6,512,30,3,4,0.0067570461700337875,1.0430309844436456,1.0272507740047676,1.0430309681958996,1.0430309835726876
6,512,30,3,5,0.0067570461700337875,1.0430309844436456,1.0214614390215178,1.0430309681958996,1.0430309844183872
6,512,30,4,0,9.85044502898984e-17,1.0430309844436456,1.0272507740047678,1.0430309681958996,1.0413107994170498
6,512,30,4,1,9.949259195332081e-17,1.0430309844436456,1.0272507740047678,1.0430309681958996,1.0413107994170498
6,512,30,4,2,9.978712638207635e-17,1.0430309844436456,1.0246243626868325,1.0430309681958996,1.0413107994170498
6,512,30,4,3,1.0051892650500433e-16,1.0430309844436456,1.0233959969926667,1.0430309681958996,1.043029150353795
6,512,30,4,4,1.0119787040442557e-16,1.0430309844436456,1.0272507740047674,1.0430309681958996,1.0430309681958998
6,512,30,4,5,9.9946303456792e-17,1.0430309844436456,1.0204791083300144,1.0430309681958996,1.0430309835726876
6,512,30,5,0,9.959086688174519e-17,1.0430309844436456,1.028122941746321,1.0430309681958996,1.040063176833972
6,512,30,5,1,9.830563006043998e-17,1.0430309844436456,1.0281229417463207,1.0430309681958996,1.040063176833972
6,512,30,5,2,9.998300063974608e-17,1.0430309844436456,1.0281229417463207,1.0430309681958996,1.0400631768339714
6,512,30,5,3,9.978712638207635e-17,1.0430309844436456,1.0246243626868325,1.0430309681958996,1.04301863938715
6,512,30,5,4,1.0139101932481938e-16,1.0430309844436456,1.0263087976678977,1.0430309681958996,1.0430291503537952
6,512,30,5,5,1.0076193163783232e-16,1.0430309844436456,1.0263999795898546,1.0430309681958996,1.0430309681958998
6,512,31,0,0,1.0016628488757588e-16,1.0430309844436456,1.0263182360883185,1.0430309844436456,1.0430309844436456
6,512,31,0,1,1.0036141914856524e-16,1.0430309844436456,1.0279664879835049,1.0430309844436456,1.0430309844436456
6,512,31,0,2,1.0210084662493682e-16,1.0430309844436456,1.0283973613703328,1.0430309844436456,1.0430309844436456
6,512,31,0,3,9.992183118072987e-17,1.0430309844436456,1.0279664879835047,1.0430309844436456,1.0430309844436456
6,512,31,0,4,9.948030076103792e-17,1.0430309844436456,1.0279664879835049,1.0430309844436456,1.0430309844436454
6,512,31,0,5,9.988511152449083e-17,1.0430309844436456,1.0158230774986126,1.0430309844436456,1.0430309844436454
6,512,31,1,0,1.0055617474252382e-16,1.0430309844436456,1.0263182360883187,1.0430309844436456,1.0430309844436458
6,512,31,1,1,1.0016628488757588e-16,1.0430309844436456,1.0263182360883183,1.0430309844436456,1.0430309844436456
6,512,31,1,2,1.0181300576805694e-16,1.0430309844436456,1.0233959969926667,1.0430309844436456,1.0430309844436456
6,512,31,1,3,1.019090430540582e-16,1.0430309844436456,1.0283973613703328,1.0430309844436456,1.0430309844436456
6,512,31,1,4,9.987286863896787e-17,1.0430309844436456,1.0276262481931395,1.0430309844436456,1.0430309844436454
6,512,31,1,5,9.983613097434327e-17,1.0430309844436456,1.0190067152870685,1.0430309844436456,1.0430309844436454
6,512,31,2,0,9.963996799774294e-17,1.0430309844436456,1.0219940059071226,1.0430309844436456,1.0430309844436456
6,512,31,2,1,1.0104142141808205e-16,1.0430309844436456,1.0279664879835047,1.0430309844436456,1.0430309844436456
6,512,31,2,2,1.0045884414117799e-16,1.0430309844436456,1.0279664879835047,1.0430309844436456,1.0430309844436456
6,512,31,2,3,1.0031267116959977e-16,1.0430309844436456,1.0279664879835049,1.0430309844436456,1.0430309844436456
6,512,31,2,4,1.0171687780726905e-16,1.0430309844436456,1.0283973613703328,1.0430309844436456,1.0430309844436454
6,512,31,2,5,1.0110191349625206e-16,1.0430309844436456,1.0283973613703328,1.0430309844436456,1.0430309844436454
6,512,31,3,0,9.804406665284704e-17,1.0430309844436456,1.0263182360883185,1.0430309844436456,1.0430309844436454
6,512,31,3,1,9.923415721331958e-17,1.0430309844436456,1.0279664879835047,1.0430309844436456,1.0430309844436456
6,512,31,3,2,1.0248337685790241e-16,1.0430309844436456,1.0279664879835047,1.0430309844436456,1.0430309844436456
6,512,31,3,3,1.0137971215446745e-16,1.0430309844436456,1.0279664879835049,1.0430309844436456,1.0430309844436454
6,512,31,3,4,1.0152434883082932e-16,1.0430309844436456,1.0279664879835049,1.0430309844436456,1.0430309844436454
6,512,31,3,5,1.0084760293061738e-16,1.0430309844436456,1.0283973613703328,1.0430309844436456,1.0430309844436454
6,512,31,4,0,9.694031651735766e-17,1.0430309844436456,1.0263182360883183,1.0430309844436456,1.0430309844436434
6,512,31,4,1,9.754391033011976e-17,1.0430309844436456,1.027966487983505,1.0430309844436456,1.0430309844436454
6,512,31,4,2,9.952945642291184e-17,1.0430309844436456,1.0279664879835049,1.0430309844436456,1.0430309844436454
6,512,31,4,3,1.0281692334696206e-16,1.0430309844436456,1.0279664879835047,1.0430309844436456,1.0430309844436454
6,512,31,4,4,1.0137971215446745e-16,1.0430309844436456,1.0279664879835049,1.0430309844436456,1.0430309844436454
6,512,31,4,5,1.0079909007782619e-16,1.0430309844436456,1.0283973613703326,1.0430309844436456,1.0430309844436454
6,512,31,5,0,1.0045884414117799e-16,1.0430309844436456,1.0263182360883185,1.0430309844436456,1.0430309844436052
6,512,31,5,1,1.009445586919818e-16,1.0430309844436456,1.0279664879835047,1.0430309844436456,1.0430309844436432
6,512,31,5,2,1.0016628488757588e-16,1.0430309844436456,1.0279664879835047,1.0430309844436456,1.0430309844436456
6,512,31,5,3,1.0118654165049663e-16,1.0430309844436456,1.0279664879835049,1.0430309844436456,1.0430309844436454
6,512,31,5,4,1.0357528193480825e-16,1.0430309844436456,1.0279664879835047,1.0430309844436456,1.0430309844436456
6,512,31,5,5,1.0089609245746443e-16,1.0430309844436456,1.028397361370333,1.0430309844436456,1.0430309844436454
6,512,32,0,0,9.929575030309712e-17,1.0430309844436456,1.0188253210733866,1.0430309844442724,1.0430309844442724
6,512,32,0,1,9.914786260557395e-17,1.0430309844436456,1.027983076584348,1.0430309844442724,1.0430309828305138
6,512,32,0,2,1.0216370370864066e-16,1.0430309844436456,1.0182602892804278,1.0430309844442724,1.0430309672233535
6,512,32,0,3,1.0120164637392015e-16,1.0430309844436456,1.023620204153157,1.0430309844442724,1.0430253636236166
6,512,32,0,4,9.974116271018494e-17,1.0430309844436456,1.024624362686832,1.0430309844442724,1.043013197680299
6,512,32,0,5,1.0382585577373319e-16,1.0430309844436456,1.0272340187295208,1.0430309844442724,1.0424788150056
6,512,32,1,0,9.904914813660075e-17,1.0430309844436456,1.0189850904370068,1.0430309844442724,1.0430309844442724
6,512,32,1,1,1.000319092752968e-16,1.0430309844436456,1.0233959969926665,1.0430309844442724,1.0430309828305138
6,512,32,1,2,1.022085779584072e-16,1.0430309844436456,1.027983076584348,1.0430309844442724,1.0430309672233535
6,512,32,1,3,1.0139478810139588e-16,1.0430309844436456,1.023620204153157,1.0430309844442724,1.0430253636236166
6,512,32,1,4,1.0042536496051206e-16,1.0430309844436456,1.0246243626868328,1.0430309844442724,1.043013197680299
6,512,32,1,5,1.0359003835060259e-16,1.0430309844436456,1.0272340187295204,1.0430309844442724,1.0424788150056
6,512,32,2,0,9.988511152449083e-17,1.0430309844436456,1.0201111537299576,1.0430309844442724,1.0430309844442724
6,512,32,2,1,9.929575030309712e-17,1.0430309844436456,1.0233959969926665,1.0430309844442724,1.0430309828305135
6,512,32,2,2,1.0047101562274032e-16,1.0430309844436456,1.0177877528153372,1.0430309844442724,1.0430309672233533
6,512,32,2,3,1.0071413635599354e-16,1.0430309844436456,1.027983076584348,1.0430309844442724,1.0430253636236166
6,512,32,2,4,1.0023035519301055e-16,1.0430309844436456,1.0246243626868328,1.0430309844442724,1.043013197680299
6,512,32,2,5,1.0396708948580453e-16,1.0430309844436456,1.0272340187295204,1.0430309844442724,1.0424788150055997
6,512,32,3,0,9.790677837060164e-17,1.0430309844436456,1.0188253210733869,1.0430309844442724,1.0430309844442724
6,512,32,3,1,9.944341806905197e-17,1.0430309844436456,1.0233959969926665,1.0430309844442724,1.0430309828305135
6,512,32,3,2,1.006169585570254e-16,1.0430309844436456,1.0177877528153374,1.0430309844442724,1.0430309672233533
6,512,32,3,3,1.0095667161511612e-16,1.0430309844436456,1.023620204153157,1.0430309844442724,1.0430253636236166
6,512,32,3,4,1.013435207315809e-16,1.0430309844436456,1.027983076584348,1.0430309844442724,1.043013197680299
6,512,32,3,5,1.0120164637392015e-16,1.0430309844436456,1.019742106312942,1.0430309844442724,1.0424788150055997
6,512,32,4,0,9.85044502898984e-17,1.0430309844436456,1.0236325565491213,1.0430309844442724,1.0430309844442724
6,512,32,4,1,9.973809771225202e-17,1.0430309844436456,1.0233959969926665,1.0430309844442724,1.0430309828305135
6,512,32,4,2,1.0182501538232062e-16,1.0430309844436456,1.0198898660542957,1.0430309844442724,1.0430309672233533
6,512,32,4,3,1.0076269011031518e-16,1.0430309844436456,1.023620204153157,1.0430309844442724,1.0430253636236166
6,512,32,4,4,1.0153639258712787e-16,1.0430309844436456,1.0246243626868325,1.0430309844442724,1.043013197680299
6,512,32,4,5,1.0115028111150943e-16,1.0430309844436456,1.027983076584348,1.0430309844442724,1.0424788150055997
6,512,32,5,0,9.929575030309712e-17,1.0430309844436456,1.0231037498644286,1.0430309844442724,1.0430309844436458
6,512,32,5,1,1.0085972749782194e-16,1.0430309844436456,1.0236644886746553,1.0430309844442724,1.0430309844436454
6,512,32,5,2,1.0206491091104015e-16,1.0430309844436456,1.0236325565491216,1.0430309844442724,1.0430309844436454
6,512,32,5,3,1.017288987699284e-16,1.0430309844436456,1.0236325565491216,1.0430309844442724,1.0430309844436454
6,512,32,5,4,1.0032486038496983e-16,1.0430309844436456,1.0246243626868323,1.0430309844442724,1.0430309844436445
6,512,32,5,5,1.0071413635599354e-16,1.0430309844436456,1.0236325565491213,1.0430309844442724,1.0430309844436445
6,512,33,0,0,9.959086688174519e-17,1.0430309844436456,1.0237177102012716,1.0400631307919526,1.0400631307919526
6,512,33,0,1,9.855409267630043e-17,1.0430309844436456,1.0281229417463207,1.0400631307919526,1.0400620791364572
6,512,33,0,2,9.849203578377102e-17,1.0430309844436456,1.0225620835274003,1.0400631307919526,1.0413107994170494
6,512,33,0,3,9.779430824009738e-17,1.0430309844436456,1.0190534909262292,1.0400631307919526,1.0413107994170494
6,512,33,0,4,1.0229229055439055e-16,1.0430309844436456,1.0279664879835047,1.0400631307919526,1.0413107994170494
6,512,33,0,5,9.987286863896787e-17,1.0430309844436456,1.0279664879835047,1.0400631307919526,1.0413107994170494
6,512,33,1,0,9.904914813660075e-17,1.0430309844436456,1.0233959969926667,1.0400631307919526,1.0406103846886574
6,512,33,1,1,9.880193047161349e-17,1.0430309844436456,1.023604558195658,1.0400631307919526,1.0400620791364568
6,512,33,1,2,9.957858781974193e-17,1.0430309844436456,1.0281229417463207,1.0400631307919526,1.0400586034090642
6,512,33,1,3,9.814379205276003e-17,1.0430309844436456,1.028122941746321,1.0400631307919526,1.040052846076116
6,512,33,1,4,1.0171687780726905e-16,1.0430309844436456,1.028122941746321,1.0400631307919526,1.0400184708406288
6,512,33,1,5,1.0045884414117799e-16,1.0430309844436456,1.028122941746321,1.0400631307919526,1.039975465938499
6,512,33,2,0,1.0066555918287006e-16,1.0430309844436456,1.0277709073974286,1.0400631307919526,1.0415797481159115
6,512,33,2,1,9.904914813660075e-17,1.0430309844436456,1.022745429312286,1.0400631307919526,1.0406103846886574
6,512,33,2,2,9.874002934220935e-17,1.0430309844436456,1.0263182360883185,1.0400631307919526,1.0400631307919526
6,512,33,2,3,9.754391033011976e-17,1.0430309844436456,1.0263182360883183,1.0400631307919526,1.040062079136457
6,512,33,2,4,1.0108981797649155e-16,1.0430309844436456,1.0279664879835047,1.0400631307919526,1.0400586034090642
6,512,33,2,5,9.749375357507115e-17,1.0430309844436456,1.0279664879835047,1.0400631307919526,1.0400528460761158
6,512,33,3,0,9.968597832897125e-17,1.0430309844436456,1.0277709073974288,1.0400631307919526,1.0415797481159115
6,512,33,3,1,1.0027609463341671e-16,1.0430309844436456,1.0277709073974286,1.0400631307919526,1.0415797481159115
6,512,33,3,2,9.880193047161349e-17,1.0430309844436456,1.0219940059071224,1.0400631307919526,1.0406103846886574
6,512,33,3,3,1.0017849191449454e-16,1.0430309844436456,1.0219940059071222,1.0400631307919526,1.0406103846886574
6,512,33,3,4,9.929575030309712e-17,1.0430309844436456,1.0263182360883185,1.0400631307919526,1.0406103846886574
6,512,33,3,5,9.8851423465984e-17,1.0430309844436456,1.0225620835274005,1.0400631307919526,1.0406103846886574
6,512,33,4,0,9.929575030309712e-17,1.0430309844436456,1.0277709073974288,1.0400631307919526,1.0415797481159115
6,512,33,4,1,1.000777394132886e-16,1.0430309844436456,1.0277709073974286,1.0400631307919526,1.0415797481159115
6,512,33,4,2,9.895033518851154e-17,1.0430309844436456,1.027770907397429,1.0400631307919526,1.0415797481159115
6,512,33,4,3,9.908617758717201e-17,1.0430309844436456,1.0277709073974286,1.0400631307919526,1.0415797481159115
6,512,33,4,4,9.913552867247107e-17,1.0430309844436456,1.0277709073974286,1.0400631307919526,1.0415797481159115
6,512,33,4,5,1.0075055386539556e-16,1.0430309844436456,1.0277709073974288,1.0400631307919526,1.0415797481159115
6,512,33,5,0,1.0061392023843076e-16,1.0430309844436456,1.0277709073974286,1.0400631307919526,1.0415797481159115
6,512,33,5,1,1.0144000249871772e-16,1.0430309844436456,1.0277709073974286,1.0400631307919526,1.0415797481159115
6,512,33,5,2,1.00808188016055e-16,1.0430309844436456,1.0277709073974286,1.0400631307919526,1.0415797481159115
6,512,33,5,3,9.829319044316673e-17,1.0430309844436456,1.0277709073974286,1.0400631307919526,1.0415797481159115
6,512,33,5,4,9.78443109255358e-17,1.0430309844436456,1.0277709073974288,1.0400631307919526,1.0415797481159115
6,512,33,5,5,9.957858781974193e-17,1.0430309844436456,1.0277709073974288,1.0400631307919526,1.0415797481159115
6,512,34,0,0,0.0067570461700337875,1.0430309844436456,1.0205498854300774,1.043030984418387,1.043030984418387
6,512,34,0,1,9.934499728012859e-17,1.0430309844436456,1.0205498854300776,1.043030984418387,1.043030984418387
6,512,34,0,2,0.0067570461700337875,1.0430309844436456,1.0222252498798359,1.043030984418387,1.0430309844436054
6,512,34,0,3,0.0067570461700337875,1.0430309844436456,1.0272340187295206,1.043030984418387,1.0430309844436432
6,512,34,0,4,0.0067570461700337875,1.0430309844436456,1.024923567754031,1.043030984418387,1.0430309844436454
6,512,34,0,5,0.0067570461700337875,1.0430309844436456,1.017905756916108,1.043030984418387,1.0430309844436454
6,512,34,1,0,0.0067570461700337875,1.0430309844436456,1.026073502615229,1.043030984418387,1.0430309835726876
6,512,34,1,1,9.83553727963746e-17,1.0430309844436456,1.0260735026152292,1.043030984418387,1.0430309835726876
6,512,34,1,2,0.0067570461700337875,1.0430309844436456,1.0260735026152292,1.043030984418387,1.0430309844432677
6,512,34,1,3,0.0067570461700337875,1.0430309844436456,1.0272340187295204,1.043030984418387,1.0430309844436056
6,512,34,1,4,0.0067570461700337875,1.0430309844436456,1.0260735026152292,1.043030984418387,1.0430309844436432
6,512,34,1,5,0.0067570461700337875,1.0430309844436456,1.0260735026152292,1.043030984418387,1.0430309844436452
6,512,34,2,0,0.0067570461700337875,1.0430309844436456,1.018403782395174,1.043030984418387,1.0430309681958998
6,512,34,2,1,9.899898201179806e-17,1.0430309844436456,1.0260735026152292,1.043030984418387,1.0430309681958998
6,512,34,2,2,0.0067570461700337875,1.0430309844436456,1.0260735026152292,1.043030984418387,1.043030984418387
6,512,34,2,3,0.0067570461700337875,1.0430309844436456,1.0272340187295206,1.043030984418387,1.043030984443267
6,512,34,2,4,0.0067570461700337875,1.0430309844436456,1.026073502615229,1.043030984418387,1.0430309844436056
6,512,34,2,5,0.0067570461700337875,1.0430309844436456,1.026073502615229,1.043030984418387,1.0430309844436432
6,512,34,3,0,1.0090745381976712e-16,1.0430309844436456,1.0263087976678977,1.043030984418387,1.0430291503537952
6,512,34,3,1,9.899898201179806e-17,1.0430309844436456,1.0263087976678977,1.043030984418387,1.0430291503537952
6,512,34,3,2,1.0066555918287006e-16,1.0430309844436456,1.0263087976678975,1.043030984418387,1.043030983572688
6,512,34,3,3,1.0105352273062967e-16,1.0430309844436456,1.0260735026152292,1.043030984418387,1.043030984418387
6,512,34,3,4,1.0051968681108528e-16,1.0430309844436456,1.0228839250474622,1.043030984418387,1.0430309844432673
6,512,34,3,5,9.963996799774294e-17,1.0430309844436456,1.026073502615229,1.043030984418387,1.0430309844436056
6,512,34,4,0,1.0070199425954891e-16,1.0430309844436456,1.0254658279772464,1.043030984418387,1.0430186393871497
6,512,34,4,1,1.0047101562274032e-16,1.0430309844436456,1.0254658279772466,1.043030984418387,1.0430186393871497
6,512,34,4,2,9.868970608572304e-17,1.0430309844436456,1.0263087976678977,1.043030984418387,1.0430309681958998
6,512,34,4,3,9.754391033011976e-17,1.0430309844436456,1.0254658279772464,1.043030984418387,1.0430309835726876
6,512,34,4,4,1.0129524538663511e-16,1.0430309844436456,1.0254658279772464,1.043030984418387,1.043030984418387
6,512,34,4,5,9.954174154556341e-17,1.0430309844436456,1.026073502615229,1.043030984418387,1.0430309844432673
6,512,34,5,0,9.998300063974608e-17,1.0430309844436456,1.0276262481931393,1.043030984418387,1.042766416802752
6,512,34,5,1,1.0012965487770694e-16,1.0430309844436456,1.0276262481931395,1.043030984418387,1.042766416802752
6,512,34,5,2,1.0076193163783232e-16,1.0430309844436456,1.02762624819314,1.043030984418387,1.043029150353795
6,512,34,5,3,9.978636049436948e-17,1.0430309844436456,1.0276262481931395,1.043030984418387,1.0430309681958998
6,512,34,5,4,1.0297141695451096e-16,1.0430309844436456,1.0276262481931397,1.043030984418387,1.0430309835726876
6,512,34,5,5,1.030189068373058e-16,1.0430309844436456,1.0276262481931395,1.043030984418387,1.0430309844183872
6,512,35,0,0,9.954174154556341e-17,1.0430309844436456,1.025903928097141,1.0430309844436458,1.0430309844436458
6,512,35,0,1,9.715451819603611e-17,1.0430309844436456,1.025903928097141,1.0430309844436458,1.0430309844436456
6,512,35,0,2,9.770674196581894e-17,1.0430309844436456,1.0272340187295206,1.0430309844436458,1.0430309844436454
6,512,35,0,3,9.649781590049179e-17,1.0430309844436456,1.0197383453390756,1.0430309844436458,1.0430309844436454
6,512,35,0,4,9.835226461242754e-17,1.0430309844436456,1.0187578237651558,1.0430309844436458,1.0430309844436454
6,512,35,0,5,9.924647888928485e-17,1.0430309844436456,1.022544050307463,1.0430309844436458,1.0430309844436456
6,512,35,1,0,9.998300063974608e-17,1.0430309844436456,1.0259039280971414,1.0430309844436458,1.0430309844436456
6,512,35,1,1,9.695292971627482e-17,1.0430309844436456,1.025903928097141,1.0430309844436458,1.0430309844436456
6,512,35,1,2,9.80565378743883e-17,1.0430309844436456,1.0272340187295208,1.0430309844436458,1.0430309844436454
6,512,35,1,3,9.552990004822584e-17,1.0430309844436456,1.0197383453390754,1.0430309844436458,1.0430309844436456
6,512,35,1,4,9.85044502898984e-17,1.0430309844436456,1.0197383453390758,1.0430309844436458,1.0430309844436454
6,512,35,1,5,9.745298220365311e-17,1.0430309844436456,1.022544050307463,1.0430309844436458,1.0430309844436456
6,512,35,2,0,1.0192104135200602e-16,1.0430309844436456,1.025903928097141,1.0430309844436458,1.0430309844436456
6,512,35,2,1,1.0022730515481395e-16,1.0430309844436456,1.025903928097141,1.0430309844436458,1.0430309844436456
6,512,35,2,2,9.939421985670246e-17,1.0430309844436456,1.0272340187295206,1.0430309844436458,1.0430309844436454
6,512,35,2,3,9.825586214189123e-17,1.0430309844436456,1.0246243626868325,1.0430309844436458,1.0430309844436456
6,512,35,2,4,9.959086688174519e-17,1.0430309844436456,1.018757823765156,1.0430309844436458,1.0430309844436454
6,512,35,2,5,9.959086688174519e-17,1.0430309844436456,1.0246243626868328,1.0430309844436458,1.0430309844436456
6,512,35,3,0,1.0082334942206883e-16,1.0430309844436456,1.025903928097141,1.0430309844436458,1.0430309844436456
6,512,35,3,1,1.0071413635599354e-16,1.0430309844436456,1.025903928097141,1.0430309844436458,1.0430309844436456
6,512,35,3,2,9.80565378743883e-17,1.0430309844436456,1.0223716896366999,1.0430309844436458,1.0430309844436456
6,512,35,3,3,9.785680760466469e-17,1.0430309844436456,1.0246243626868325,1.0430309844436458,1.0430309844436456
6,512,35,3,4,9.959086688174519e-17,1.0430309844436456,1.018757823765156,1.0430309844436458,1.0430309844436454
6,512,35,3,5,9.899975399086874e-17,1.0430309844436456,1.0246243626868325,1.0430309844436458,1.0430309844436456
6,512,35,4,0,1.0067770567351716e-16,1.0430309844436456,1.0259039280971414,1.0430309844436458,1.0430309844436454
6,512,35,4,1,1.0032486038496983e-16,1.0430309844436456,1.025903928097141,1.0430309844436458,1.0430309844436456
6,512,35,4,2,9.765666884161765e-17,1.0430309844436456,1.0223716896366997,1.0430309844436458,1.0430309844436456
6,512,35,4,3,9.865330250891912e-17,1.0430309844436456,1.0246243626868323,1.0430309844436458,1.0430309844436456
6,512,35,4,4,9.944341806905197e-17,1.0430309844436456,1.0187578237651558,1.0430309844436458,1.0430309844436454
6,512,35,4,5,9.899975399086874e-17,1.0430309844436456,1.0246243626868323,1.0430309844436458,1.0430309844436456
6,512,35,5,0,1.0106562259420027e-16,1.0430309844436456,1.0259039280971414,1.0430309844436458,1.0430309844436432
6,512,35,5,1,9.99340680678702e-17,1.0430309844436456,1.025903928097141,1.0430309844436458,1.0430309844436456
6,512,35,5,2,9.765666884161765e-17,1.0430309844436456,1.0223716896366997,1.0430309844436458,1.0430309844436456
6,512,35,5,3,9.865330250891912e-17,1.0430309844436456,1.0246243626868323,1.0430309844436458,1.0430309844436456
6,512,35,5,4,1.0105352273062967e-16,1.0430309844436456,1.0137730246752548,1.0430309844436458,1.0430309844436456
6,512,35,5,5,9.899975399086874e-17,1.0430309844436456,1.0246243626868323,1.0430309844436458,1.0430309844436456
6,512,36,0,0,1.0123486883244052e-16,1.0430309844436456,1.0272507740047676,1.0430309844436454,1.0430309844436454
6,512,36,0,1,1.0316124531506362e-16,1.0430309844436456,1.0272340187295206,1.0430309844436454,1.0430309844436454
6,512,36,0,2,1.0012965487770694e-16,1.0430309844436456,1.0217902614247967,1.0430309844436454,1.0430309844436454
6,512,36,0,3,9.962769498742707e-17,1.0430309844436456,1.0166832725001829,1.0430309844436454,1.0430309844436445
