ID,N,fre,cond_coarse
11,512,1.573121e-03,2.444888e+14
11,512,6.217234e-04,8.694325e+14
11,512,1.036337e-02,3.498070e+14
11,512,1.124883e-02,1.292469e+14
11,512,4.199980e-03,1.944763e+14
11,512,3.599735e-03,8.733551e+14
11,512,1.476001e-02,3.426238e+15
11,512,8.267260e-04,1.082626e+14
11,512,9.450426e-03,4.774047e+14
11,512,5.944710e-04,1.051026e+14
11,512,2.892691e-03,2.771120e+14
11,512,9.733123e-03,1.971785e+15
11,512,5.854604e-04,1.327336e+14
11,512,1.197707e-03,8.516175e+14
11,512,2.087685e-03,4.521805e+14
11,512,1.108959e-03,1.105795e+14
11,512,4.594187e-03,2.410733e+14
11,512,5.642106e-04,7.767528e+14
11,512,8.078671e-03,2.872563e+14
11,512,2.993821e-04,1.339639e+14
11,512,1.349948e-03,8.681870e+13
11,512,4.261679e-03,9.550590e+14
11,512,1.214269e-02,3.914484e+15
11,512,4.908667e-04,8.370270e+13
11,512,2.387435e-04,1.433725e+14
11,512,1.955618e-03,9.335823e+14
11,512,4.440578e-03,6.267875e+14
11,512,2.946377e-04,2.341570e+15
11,512,8.221247e-04,7.665112e+14
11,512,1.910670e-03,7.043989e+14
11,512,2.576120e-03,2.248771e+14
11,512,2.070565e-03,1.155192e+14
11,512,2.501136e-03,8.110270e+14
11,512,4.716569e-04,1.077342e+14
11,512,9.104650e-04,5.082488e+14
11,512,5.076458e-04,2.383324e+14
11,512,5.601105e-04,7.144124e+14
11,512,6.456915e-03,4.388963e+14
11,512,2.812257e-04,1.062621e+15
11,512,1.272487e-02,2.986087e+14
11,512,2.807140e-02,1.400860e+15
11,512,1.516287e-03,5.351361e+14
11,512,1.197707e-03,7.319449e+14
11,512,8.139158e-03,1.300787e+14
11,512,3.592154e-03,9.710646e+14
11,512,6.535333e-04,8.182046e+14
11,512,4.261679e-03,3.377393e+14
11,512,1.156064e-03,9.400242e+13
11,512,2.790273e-04,2.585369e+14
11,512,1.719072e-03,8.114589e+14
11,512,4.609779e-04,1.489296e+14
11,512,9.843107e-03,2.783233e+14
11,512,7.055511e-04,1.793347e+14
11,512,2.677749e-03,9.083490e+14
11,512,1.789599e-03,8.419456e+13
11,512,1.256424e-01,1.973169e+15
11,512,4.096874e-03,9.078190e+13
11,512,4.356191e-03,9.057527e+14
11,512,1.096367e-03,1.058701e+14
11,512,1.690822e-03,5.592039e+14
11,512,4.736536e-03,7.458784e+14
11,512,1.931996e-04,1.178371e+14
11,512,1.155250e-02,1.541320e+14
11,512,3.000344e-03,7.203572e+14
11,512,9.177520e-03,3.399139e+14
11,512,2.721645e-03,1.651265e+15
11,512,1.813660e-02,8.672981e+14
11,512,1.457239e-03,6.644803e+14
11,512,5.168432e-03,7.708816e+14
11,512,2.159843e-03,1.338007e+14
11,512,1.371612e-02,6.416902e+14
11,512,6.496185e-03,1.200509e+15
11,512,3.108597e-05,8.938998e+14
11,512,4.162705e-03,2.609541e+14
11,512,3.503055e-03,9.368240e+13
11,512,4.122577e-03,1.703992e+15
11,512,5.925367e-03,1.219839e+15
11,512,1.691653e-02,3.407577e+15
11,512,2.859290e-03,1.552980e+14
11,512,7.139819e-03,1.454493e+14
11,512,1.107818e-03,2.359983e+14
11,512,3.675370e-05,9.675271e+13
11,512,1.055043e-02,3.726422e+14
11,512,1.245197e-03,1.387111e+14
11,512,5.253957e-02,1.558573e+15
11,512,2.564893e-03,6.378611e+14
11,512,4.201305e-04,8.618947e+13
11,512,6.217418e-03,2.063976e+14
11,512,4.261679e-03,1.123890e+15
11,512,1.238763e-03,9.993198e+14
11,512,2.080807e-03,7.963916e+13
11,512,5.629742e-03,1.435974e+14
11,512,1.076381e-03,1.097492e+14
11,512,1.587290e-03,1.088454e+14
11,512,5.530736e-04,1.118044e+15
11,512,4.627621e-03,7.621169e+14
11,512,2.842690e-03,2.187095e+14
11,512,5.741587e-03,8.474384e+14
11,512,5.176734e-02,8.694867e+14
11,512,2.551602e-02,5.635266e+14
11,512,7.403245e-03,2.498824e+15
11,512,2.003258e-03,1.712453e+14
11,512,2.808112e-03,1.446311e+15
11,512,1.451997e-03,5.503242e+14
11,512,7.525843e-03,1.263520e+14
11,512,2.811468e-04,9.452676e+13
11,512,3.225183e-03,2.674483e+14
11,512,4.741987e-04,1.283864e+14
11,512,2.864998e-04,6.481724e+14
11,512,6.821997e-03,1.905995e+15
11,512,2.871977e-03,3.884514e+14
11,512,8.618164e-03,8.436047e+14
11,512,2.410369e-03,7.421169e+14
11,512,7.372833e-06,9.933592e+14
11,512,8.864709e-04,2.073589e+14
11,512,1.853708e-03,8.192067e+14
11,512,5.374924e-03,1.263141e+14
11,512,2.158052e-04,6.010636e+14
11,512,3.728914e-04,8.566834e+14
11,512,6.370558e-02,4.245588e+14
11,512,1.411732e-03,9.440535e+13
11,512,1.201168e-03,1.715128e+14
11,512,1.741205e-02,3.276400e+14
11,512,2.539185e-02,2.735526e+14
11,512,2.076364e-03,6.511741e+14
11,512,1.010676e-03,9.108784e+13
11,512,9.985419e-04,8.091659e+13
11,512,2.104341e-03,2.146178e+14
11,512,2.163955e-04,1.450261e+14
11,512,2.145932e-03,6.657327e+14
11,512,2.134316e-03,9.027634e+13
11,512,5.204521e-03,6.878727e+14
11,512,3.059937e-03,6.121839e+14
11,512,2.117623e-03,9.650543e+14
11,512,6.383393e-03,6.159479e+14
11,512,9.304879e-04,9.920653e+13
11,512,2.836004e-04,1.746539e+14
11,512,3.104666e-03,1.012938e+14
11,512,1.665993e-03,6.295970e+14
11,512,3.579065e-02,1.479025e+15
11,512,3.428999e-03,1.027813e+15
11,512,3.621231e-03,1.605420e+14
11,512,1.030248e-03,1.121208e+14
11,512,5.901729e-03,8.142968e+14
11,512,1.214269e-02,4.070672e+15
11,512,6.047556e-03,1.719870e+14
11,512,3.080711e-03,5.047854e+14
11,512,4.140235e-03,1.027993e+15
11,512,4.005647e-03,2.007968e+15
11,512,2.519669e-03,7.236111e+14
11,512,6.933890e-04,1.032593e+14
11,512,2.749914e-04,1.229970e+14
11,512,2.425310e-03,1.625604e+14
11,512,5.465477e-03,5.289015e+14
11,512,6.588918e-03,9.278478e+14
11,512,1.723598e-03,8.945121e+14
11,512,3.919200e-03,9.461925e+13
11,512,9.725837e-03,3.347521e+15
11,512,2.721645e-03,1.972532e+15
11,512,4.736717e-04,9.822215e+14
11,512,1.309948e-03,1.087819e+15
11,512,1.332616e-03,9.134670e+14
11,512,4.132366e-02,1.759781e+14
11,512,7.402605e-03,1.251473e+14
11,512,6.953552e-03,2.327920e+14
11,512,2.918191e-03,9.687523e+14
11,512,1.807020e-03,1.113248e+14
11,512,2.342695e-05,2.705849e+14
11,512,5.819457e-03,1.103035e+15
11,512,5.985257e-04,5.015843e+14
11,512,1.033843e-02,1.121720e+15
11,512,3.263413e-03,9.209054e+13
11,512,1.505497e-02,1.295823e+14
11,512,4.086739e-03,9.065578e+14
11,512,1.154087e-03,5.872758e+14
11,512,3.481047e-03,7.546439e+14
11,512,1.571667e-03,8.687643e+14
11,512,1.989019e-03,5.555902e+14
11,512,4.360008e-03,9.873278e+13
11,512,3.194801e-02,1.027286e+15
11,512,1.215502e-03,1.918926e+14
11,512,5.349602e-03,3.877234e+14
11,512,3.972584e-03,5.663692e+14
11,512,3.169445e-03,1.737331e+15
11,512,5.824769e-03,1.938006e+15
11,512,7.877702e-05,4.163077e+14
11,512,3.030469e-03,1.694741e+14
11,512,5.329551e-03,2.430921e+15
11,512,4.384015e-03,5.142616e+14
11,512,2.922082e-03,8.809286e+14
11,512,6.917835e-03,8.839950e+14
11,512,8.971076e-03,8.695007e+14
11,512,1.915007e-03,5.157763e+14
11,512,7.938379e-04,1.954393e+14
11,512,5.030614e-03,1.284107e+15
11,512,9.511532e-03,1.167376e+14
11,512,2.372741e-03,8.442519e+14
11,512,2.642486e-01,2.034080e+15
11,512,1.930131e-03,9.822000e+13
11,512,3.250064e-03,1.347480e+15
11,512,1.176207e-03,8.984818e+13
11,512,7.179655e-03,6.458380e+14
11,512,3.471988e-04,8.581535e+13
11,512,5.578960e-04,1.111073e+14
11,512,1.003804e-02,1.147817e+14
11,512,2.476792e-03,1.498846e+14
11,512,4.539481e-04,7.407247e+14
11,512,4.064549e-03,1.066150e+15
11,512,3.145296e-03,1.125028e+14
11,512,2.762845e-04,6.562742e+14
11,512,3.645434e-03,8.566068e+14
11,512,9.147893e-04,2.362248e+14
11,512,1.057602e-04,1.703637e+14
11,512,3.592154e-03,1.044448e+15
11,512,9.912498e-03,6.085633e+14
11,512,3.954131e-04,1.069944e+14
11,512,4.490591e-04,9.757534e+13
11,512,6.815520e-03,1.757056e+14
11,512,4.777929e-03,1.145931e+15
11,512,4.796165e-04,1.910049e+15
11,512,5.017258e-03,2.264621e+14
11,512,4.878580e-03,1.644088e+14
11,512,6.107505e-03,3.385161e+15
11,512,2.572420e-03,1.083838e+14
11,512,1.575973e-03,1.456951e+14
11,512,1.511200e-03,6.827600e+14
11,512,7.082074e-03,1.168825e+14
11,512,1.036753e-05,9.654424e+13
11,512,7.422945e-03,2.249822e+15
11,512,2.823908e-03,1.322926e+14
11,512,2.115629e-03,4.555716e+14
11,512,2.167869e-03,1.142820e+14
11,512,7.916414e-03,4.246013e+14
11,512,7.565176e-03,1.557309e+14
11,512,1.827810e-03,2.088794e+14
11,512,1.019398e-04,9.896942e+14
11,512,4.569097e-03,3.273703e+14
11,512,9.495805e-04,1.901107e+14
11,512,3.080374e-03,8.210026e+14
11,512,8.358265e-04,9.221637e+13
11,512,2.141590e-03,8.771793e+14
11,512,7.054357e-03,4.456777e+14
11,512,2.544445e-03,8.337335e+14
11,512,2.980387e-03,9.196974e+13
11,512,4.464651e-03,7.226975e+15
11,512,3.384799e-03,1.151309e+14
11,512,1.057321e-02,2.161621e+15
11,512,6.720532e-03,1.389508e+14
11,512,5.123904e-03,2.524683e+14
11,512,1.574891e-04,2.117060e+14
11,512,6.125226e-04,1.105745e+14
11,512,2.265518e-04,1.049688e+15
11,512,5.545040e-03,1.064687e+15
11,512,1.824325e-03,1.799758e+14
11,512,3.928005e-03,9.425045e+14
11,512,2.087569e-04,1.175630e+14
11,512,4.464651e-03,7.239236e+15
11,512,4.457827e-04,9.348135e+13
11,512,1.335168e-03,5.733688e+14
11,512,1.009419e-03,9.211116e+13
11,512,7.579806e-04,2.395531e+14
11,512,1.298176e-03,1.606642e+14
11,512,8.933115e-03,2.703898e+15
11,512,1.915949e-03,8.459313e+14
11,512,4.809609e-03,1.408925e+14
11,512,1.204395e-03,9.378222e+14
11,512,3.758237e-04,3.636295e+14
11,512,1.233285e-02,4.109496e+15
11,512,4.371862e-03,7.670952e+14
11,512,4.313088e-04,8.450148e+14
11,512,9.008240e-04,5.774300e+14
11,512,3.047422e-03,5.304242e+14
11,512,6.813187e-03,9.084792e+13
11,512,2.814950e-03,7.040036e+14
11,512,1.546928e-04,5.740743e+14
11,512,1.937108e-03,1.122481e+14
11,512,3.370793e-03,8.930288e+13
11,512,5.150924e-04,7.993926e+14
11,512,7.232865e-04,8.520342e+14
11,512,3.978436e-03,5.972009e+14
11,512,4.373130e-03,1.001280e+15
11,512,7.520938e-04,4.625332e+14
11,512,1.374884e-02,2.239707e+14
11,512,5.775809e-02,1.329120e+15
11,512,1.899245e-03,9.751264e+13
11,512,4.359444e-04,1.469001e+14
11,512,8.270609e-04,1.070101e+14
11,512,3.535555e-03,9.663313e+13
11,512,4.859380e-04,2.040254e+14
11,512,5.457895e-03,9.470023e+13
11,512,4.428179e-02,1.009115e+16
11,512,3.766333e-03,9.790681e+13
11,512,9.270903e-04,1.575987e+14
11,512,2.424667e-03,9.796315e+14
11,512,1.344512e-03,1.021437e+14
11,512,7.561090e-03,1.055660e+16
11,512,1.210237e-03,7.848762e+14
11,512,4.980993e-03,1.054275e+14
11,512,2.442125e-02,8.714888e+14
11,512,1.332882e-04,2.233679e+15
11,512,9.113199e-04,9.178188e+14
11,512,3.087970e-03,9.982910e+13
11,512,1.092703e-02,3.035271e+15
11,512,3.190806e-03,2.438701e+14
11,512,2.802080e-05,7.145977e+13
11,512,1.886861e-03,1.128779e+14
11,512,1.516401e-03,2.361483e+14
11,512,1.991220e-03,7.149315e+14
11,512,6.259835e-04,1.445087e+14
11,512,3.094147e-03,1.041477e+14
11,512,8.516695e-04,9.404831e+13
11,512,1.588410e-03,5.728818e+14
11,512,2.445418e-03,3.785307e+14
11,512,8.642440e-04,9.449923e+13
11,512,1.662856e-04,8.646872e+13
11,512,8.592495e-03,2.319720e+15
11,512,2.187932e-03,1.054706e+15
11,512,1.379194e-03,7.778194e+14
11,512,2.999585e-03,3.495585e+14
11,512,2.776806e-03,3.731731e+14
11,512,2.198052e-03,1.025468e+15
11,512,1.176680e-02,1.543024e+14
11,512,3.875600e-04,3.473851e+14
11,512,4.173794e-03,2.282539e+14
11,512,1.281527e-03,2.209267e+14
11,512,1.012122e-03,6.666074e+14
11,512,2.636901e-03,9.187083e+14
11,512,1.348187e-03,6.281155e+14
11,512,2.364691e-03,9.345519e+14
11,512,1.052548e-04,1.278471e+14
11,512,4.369214e-03,6.694559e+13
11,512,1.348187e-03,6.980303e+14
11,512,2.868823e-03,7.787537e+14
11,512,5.655037e-03,1.268591e+14
11,512,1.132385e-02,3.451514e+15
11,512,1.258867e-03,1.458412e+14
11,512,3.004928e-03,1.171629e+14
11,512,4.877924e-03,7.645550e+14
11,512,2.847508e-04,6.187331e+14
11,512,9.136166e-03,1.047288e+15
11,512,1.743616e-03,8.899788e+14
11,512,5.721210e-03,9.359329e+14
11,512,3.457156e-03,1.038811e+14
11,512,2.664776e-03,2.405751e+14
11,512,2.026529e-04,8.957482e+14
11,512,3.027485e-03,7.312248e+13
11,512,3.558742e-04,6.924659e+14
11,512,2.402314e-03,9.412991e+14
11,512,3.117916e-03,8.555723e+14
11,512,5.045754e-03,2.011027e+14
11,512,2.303707e-03,7.790820e+14
11,512,2.093510e-02,6.099530e+14
11,512,4.820714e-03,6.195288e+14
11,512,1.145217e-03,8.977477e+14
11,512,3.065838e-03,1.036544e+14
11,512,4.792666e-03,9.258248e+14
11,512,1.148228e-03,1.302168e+14
11,512,2.985234e-03,3.644628e+14
11,512,4.466974e-03,1.149760e+14
11,512,1.472559e-03,5.517970e+14
11,512,1.047508e-03,6.224778e+14
11,512,8.602569e-03,3.933990e+15
11,512,1.376567e-03,9.508158e+13
11,512,2.164121e-02,1.409513e+14
11,512,7.939906e-03,2.216458e+15
11,512,1.484285e-02,2.166884e+14
11,512,6.234170e-03,7.257106e+14
11,512,4.261679e-03,1.240922e+15
11,512,3.003038e-03,9.556643e+13
11,512,1.624308e-03,7.722656e+14
11,512,4.992867e-03,3.232800e+15
11,512,1.245606e-02,8.775194e+14
11,512,2.415526e-03,8.384740e+14
11,512,6.000135e-03,8.716304e+14
11,512,1.011524e-02,1.589235e+14
11,512,7.936547e-04,6.068373e+14
11,512,1.428397e-03,1.180913e+14
11,512,4.958471e-03,1.815689e+14
11,512,4.170102e-03,1.346430e+14
11,512,5.337983e-04,1.032661e+14
11,512,2.142620e-02,4.369216e+14
11,512,5.672879e-03,9.946146e+13
11,512,8.209371e-03,8.496424e+14
11,512,1.867568e-03,2.011380e+15
11,512,7.561090e-03,7.452478e+14
11,512,3.728638e-04,1.168197e+14
11,512,1.884439e-03,5.381230e+14
11,512,1.055026e-02,2.930942e+15
11,512,3.369270e-03,1.024436e+14
11,512,1.140437e-03,9.534291e+13
11,512,1.151865e-03,7.590066e+14
11,512,4.261679e-03,1.219618e+15
11,512,2.666786e-03,1.290425e+14
11,512,4.775795e-03,1.401719e+15
11,512,1.966742e-03,3.527803e+14
11,512,8.662261e-03,1.117535e+15
11,512,1.535116e-03,1.067001e+14
11,512,3.620900e-03,9.778353e+14
11,512,9.665032e-04,1.028809e+14
11,512,7.086892e-04,1.060322e+14
11,512,8.068074e-03,1.077813e+15
11,512,1.966573e-03,7.957198e+14
11,512,7.287318e-03,2.324915e+15
11,512,1.094180e-02,1.579878e+14
11,512,2.462168e-02,2.046305e+14
11,512,2.416438e-02,8.495341e+14
11,512,4.562923e-04,7.414327e+14
11,512,5.188133e-03,1.138998e+15
11,512,1.700326e-04,8.704185e+14
11,512,6.229392e-04,3.581634e+14
11,512,1.950224e-03,6.459104e+14
11,512,2.805417e-03,9.145927e+14
11,512,3.813725e-04,6.425786e+14
11,512,1.726419e-03,1.075729e+14
11,512,3.296118e-03,8.548881e+14
11,512,5.250081e-04,1.003382e+14
11,512,8.137913e-05,7.103029e+14
11,512,3.620900e-03,1.263258e+15
11,512,1.080595e-02,8.839295e+14
11,512,1.510267e-03,5.275204e+14
11,512,5.524689e-03,1.703296e+14
11,512,1.576050e-03,1.783061e+14
11,512,1.376103e-02,1.394166e+14
11,512,4.993427e-04,1.115649e+15
11,512,6.333800e-03,2.431121e+14
11,512,8.786481e-03,8.029209e+13
11,512,6.973374e-04,1.771408e+14
11,512,8.607445e-03,2.220077e+15
11,512,4.932067e-04,7.143866e+14
11,512,1.997298e-03,7.709757e+14
11,512,2.735452e-03,2.679112e+14
11,512,3.901631e-03,9.321666e+13
11,512,3.296118e-03,7.741612e+14
11,512,1.719206e-03,1.290675e+14
11,512,5.224165e-03,1.483801e+14
11,512,8.332406e-03,4.170804e+15
11,512,2.617743e-03,9.334124e+14
11,512,5.030614e-03,9.869453e+14
11,512,1.686259e-03,1.043535e+15
11,512,7.446244e-02,1.700040e+15
11,512,3.025357e-04,1.887359e+14
11,512,4.066639e-03,1.286044e+14
11,512,7.271689e-04,1.940885e+14
11,512,7.537354e-04,6.792133e+14
11,512,8.170431e-03,2.230509e+15
11,512,1.625749e-04,3.831416e+14
11,512,2.857638e-03,5.538331e+14
11,512,1.197576e-03,1.228384e+15
11,512,2.786361e-03,1.019640e+14
11,512,1.233632e-03,1.357235e+14
11,512,1.319607e-03,1.194703e+14
11,512,1.661957e-03,9.472296e+13
11,512,5.262701e-03,3.137345e+15
11,512,1.039935e-04,1.639730e+14
11,512,4.132677e-03,1.247782e+15
11,512,4.819617e-03,1.136456e+15
11,512,1.166416e-02,1.673739e+14
11,512,5.775809e-02,1.225133e+15
11,512,3.510109e-03,9.114308e+14
11,512,4.402722e-03,7.218359e+14
11,512,2.563540e-03,2.665893e+14
11,512,1.005609e-04,6.515370e+14
11,512,1.214269e-02,3.937960e+15
11,512,6.561561e-04,2.502874e+14
11,512,6.147498e-03,3.836625e+15
11,512,7.844562e-04,8.677206e+15
11,512,2.005156e-03,1.506729e+14
11,512,8.028341e-03,9.337014e+14
11,512,3.270463e-04,3.706419e+14
11,512,1.055026e-02,2.353333e+15
11,512,7.939797e-04,8.400689e+14
11,512,2.198052e-03,9.230702e+14
11,512,1.682135e-03,7.233703e+14
11,512,2.658687e-03,8.517853e+14
11,512,1.702159e-03,1.212099e+15
11,512,3.722364e-03,1.622008e+14
11,512,9.117757e-03,5.130862e+14
11,512,1.930404e-03,4.977003e+14
11,512,3.956269e-04,1.010640e+14
11,512,7.475573e-03,5.952485e+14
11,512,2.107016e-03,8.156035e+14
11,512,1.712635e-03,1.103527e+14
11,512,3.896501e-04,4.602557e+14
11,512,1.317995e-02,1.454404e+14
11,512,1.583517e-02,6.913836e+14
11,512,7.082428e-03,1.056175e+15
11,512,3.726275e-03,9.621339e+13
11,512,2.102070e-04,2.014251e+15
11,512,5.824769e-03,2.214458e+15
11,512,1.441141e-02,8.568604e+14
11,512,5.416188e-03,8.778105e+14
11,512,4.804095e-04,6.361622e+14
11,512,8.170327e-04,1.222130e+14
11,512,5.692416e-03,2.471970e+14
11,512,4.298751e-04,4.585930e+14
11,512,1.474724e-03,9.302968e+13
11,512,3.662710e-03,2.465218e+14
11,512,9.120993e-03,1.028630e+14
11,512,1.484819e-02,5.054363e+14
11,512,1.156349e-03,1.190621e+14
11,512,2.224828e-03,9.382633e+14
11,512,9.331287e-04,2.271521e+14
11,512,1.774291e-03,9.238466e+14
11,512,1.102462e-03,5.144283e+14
11,512,2.540111e-04,8.184406e+14
11,512,2.763166e-03,9.064366e+13
11,512,1.543940e-01,2.727913e+15
11,512,2.119457e-04,5.794244e+14
11,512,1.356771e-03,2.182574e+14
11,512,1.055199e-01,3.714422e+15
11,512,1.967585e-03,7.855218e+14
11,512,9.269916e-04,2.295445e+14
11,512,3.561768e-03,9.554740e+13
11,512,9.337478e-03,4.419287e+14
11,512,8.387454e-04,1.778429e+14
11,512,1.972395e-03,1.946077e+14
11,512,1.629789e-04,5.998834e+14
11,512,4.534394e-02,3.539061e+14
11,512,7.176099e-03,1.837746e+15
11,512,1.656748e-03,8.443844e+13
11,512,8.786381e-03,2.105830e+14
11,512,6.290885e-04,1.501802e+14
11,512,1.931644e-03,2.811977e+15
11,512,7.425117e-05,7.648235e+14
11,512,5.002114e-03,1.109896e+14
11,512,4.968021e-04,6.976779e+14
11,512,2.492572e-02,8.925791e+14
11,512,6.358107e-03,7.446439e+14
11,512,3.211758e-03,8.920779e+13
11,512,3.525390e-03,1.001204e+14
11,512,4.385045e-05,5.587344e+14
11,512,6.489919e-04,1.125980e+14
11,512,1.909526e-03,8.279650e+14
11,512,3.579065e-02,1.396977e+15
11,512,8.168212e-03,1.373671e+14
11,512,2.315548e-03,2.958679e+15
11,512,1.371744e-03,5.039501e+14
11,512,1.127995e-03,3.058986e+14
11,512,9.505827e-04,9.970819e+13
11,512,3.489414e-03,1.172405e+14
11,512,1.201719e-02,1.033001e+15
11,512,4.534580e-04,2.128539e+14
11,512,7.913593e-03,7.642500e+14
11,512,4.180399e-03,9.033329e+13
11,512,3.918970e-03,1.401070e+14
11,512,6.294500e-04,1.170196e+14
11,512,3.259435e-03,9.964895e+14
11,512,1.757175e-03,1.060042e+14
11,512,1.878431e-04,1.152165e+14
11,512,5.616034e-03,3.670048e+15
11,512,1.792023e-02,4.711493e+14
11,512,1.562520e-03,2.550324e+14
11,512,1.948872e-03,1.066133e+14
11,512,6.828195e-04,6.679542e+14
11,512,3.011569e-03,1.183466e+14
11,512,4.782515e-03,9.400259e+14
11,512,2.128081e-03,2.031843e+15
11,512,4.689199e-03,1.600811e+15
11,512,1.359670e-02,4.987682e+14
11,512,1.201205e-03,2.131958e+14
11,512,1.228787e-03,8.924969e+14
11,512,1.092703e-02,3.422574e+15
11,512,8.527989e-03,8.429500e+14
11,512,2.407935e-03,2.328114e+14
11,512,2.431691e-03,8.844071e+14
11,512,2.938563e-03,7.265721e+13
11,512,5.343580e-03,8.965619e+14
11,512,3.505591e-06,8.060154e+13
11,512,9.531256e-03,4.303934e+15
11,512,1.089928e-03,1.171468e+14
11,512,4.097583e-04,8.264819e+13
11,512,4.467790e-03,1.117819e+15
11,512,6.335233e-03,1.452745e+14
11,512,1.017502e-03,5.233918e+14
11,512,3.602633e-03,1.002040e+14
11,512,4.358288e-03,9.541469e+13
11,512,6.662424e-04,7.597396e+14
11,512,1.822377e-03,3.737989e+14
11,512,5.854031e-03,2.376348e+14
11,512,1.294930e-03,7.861643e+14
11,512,9.903036e-04,1.888154e+14
11,512,7.477285e-04,1.181193e+14
11,512,1.214269e-02,4.064895e+15
11,512,3.457223e-03,8.429795e+13
11,512,2.816022e-03,8.375281e+14
11,512,2.517689e-03,1.543979e+14
11,512,1.039014e-03,1.281449e+14
11,512,3.234416e-02,7.913636e+14
11,512,1.042554e-03,9.591654e+13
11,512,1.653239e-03,8.409522e+14
11,512,1.656122e-04,1.237548e+14
11,512,3.700422e-03,2.666534e+14
11,512,2.535958e-04,8.813708e+13
11,512,3.419794e-03,4.689854e+14
11,512,2.935042e-04,3.433853e+14
11,512,1.972033e-03,1.823093e+14
11,512,3.226506e-03,7.620939e+14
11,512,7.287750e-03,1.439855e+14
11,512,1.250916e-03,1.033978e+14
11,512,4.162310e-03,3.799738e+14
11,512,1.818548e-02,7.446751e+14
11,512,3.758237e-04,4.654863e+14
11,512,8.160622e-04,1.471491e+14
11,512,4.913138e-03,3.441278e+15
11,512,9.075182e-02,5.754843e+14
11,512,3.142443e-03,9.918481e+13
11,512,1.642509e-02,9.866909e+14
11,512,3.914895e-03,2.339050e+14
11,512,6.344548e-04,9.060972e+14
11,512,5.914487e-04,4.462861e+14
11,512,7.284387e-03,2.517512e+14
11,512,8.658158e-06,3.781604e+14
11,512,1.961841e-02,4.945878e+14
11,512,7.745606e-04,1.123404e+14
11,512,1.312380e-03,1.256971e+14
11,512,4.334131e-04,6.640410e+14
11,512,1.492850e-03,1.477851e+14
11,512,1.234014e-03,1.255190e+14
11,512,8.495681e-04,5.423033e+14
11,512,6.331748e-05,2.350660e+14
11,512,8.232260e-03,3.042328e+14
11,512,5.305657e-03,1.251797e+14
11,512,7.395108e-03,2.967210e+14
11,512,1.270097e-03,1.250162e+14
11,512,1.933739e-03,9.683620e+13
11,512,1.019663e-03,3.989282e+14
11,512,1.070098e-02,1.458253e+14
11,512,1.120870e-02,1.238948e+15
11,512,2.804377e-03,8.509788e+13
11,512,2.800980e-03,1.177894e+14
11,512,3.785270e-03,1.433656e+14
11,512,2.614939e-04,1.018000e+15
11,512,7.794994e-03,3.660759e+15
11,512,5.153262e-03,1.370123e+14
11,512,1.824459e-04,1.418109e+14
11,512,5.610437e-03,1.144302e+14
11,512,1.115954e-02,7.478032e+14
11,512,8.197245e-03,8.315711e+14
11,512,3.579065e-02,1.350027e+15
11,512,2.645821e-03,1.006267e+14
11,512,8.269533e-03,2.405178e+14
11,512,2.509117e-03,9.674401e+13
11,512,1.735767e-04,7.914696e+13
11,512,1.046842e-03,1.023041e+15
11,512,1.660556e-03,1.652992e+14
11,512,7.877702e-05,4.395497e+14
11,512,7.963330e-03,1.034105e+14
11,512,5.066506e-04,7.376753e+14
11,512,2.086990e-03,5.246329e+14
11,512,1.727592e-03,1.329353e+14
11,512,5.353673e-02,1.439634e+15
11,512,1.233285e-02,4.296406e+15
11,512,3.081109e-03,8.441951e+14
11,512,2.735599e-03,2.721726e+14
11,512,4.095405e-03,1.623518e+14
11,512,3.908057e-02,2.984116e+14
11,512,1.044035e-03,1.249072e+14
11,512,8.619299e-03,5.611041e+14
11,512,1.036537e-03,1.474860e+14
11,512,2.894470e-03,2.039170e+14
11,512,6.174964e-03,3.664702e+14
11,512,6.023688e-04,9.588439e+13
11,512,3.356168e-05,2.466735e+14
11,512,1.410386e-02,4.292786e+14
11,512,3.219123e-03,1.177179e+14
11,512,1.128685e-02,2.723464e+14
11,512,1.467588e-03,8.303838e+14
11,512,1.664170e-03,1.029818e+14
11,512,2.299293e-03,9.166950e+15
11,512,3.435864e-03,7.848646e+14
11,512,1.480866e-04,8.096779e+14
11,512,3.500762e-03,8.488748e+14
11,512,3.267928e-03,4.223398e+14
11,512,3.200072e-04,8.846839e+14
11,512,1.468474e-03,8.518423e+14
11,512,7.522394e-06,4.696675e+14
11,512,4.301601e-04,1.104733e+14
11,512,1.106295e-03,6.397864e+13
11,512,2.085833e-03,2.437116e+14
11,512,2.067470e-02,2.039594e+14
11,512,1.092703e-02,3.206899e+15
11,512,3.160003e-03,3.667968e+15
11,512,3.196043e-02,1.609931e+15
11,512,2.135758e-04,9.918984e+13
11,512,2.840343e-03,6.864095e+13
11,512,2.441152e-03,2.115360e+14
11,512,1.276859e-02,1.238357e+14
11,512,3.095560e-02,3.229132e+15
11,512,1.140167e-03,1.817816e+14
11,512,1.733753e-03,8.821840e+13
11,512,6.175955e-03,1.784650e+14
11,512,1.005841e-03,5.320841e+14
11,512,1.080136e-03,9.565091e+14
11,512,1.084772e-02,2.786180e+14
11,512,1.481900e-04,1.736711e+14
11,512,2.653369e-03,7.895359e+13
11,512,3.697454e-03,4.996663e+14
11,512,1.811416e-03,6.904605e+14
11,512,1.697503e-03,3.737102e+14
